time,w,x,y,z
553.0,0.77646,0.05105,-0.62261,0.08424
553.5,0.78231,0.04609,-0.61627,0.07948
554.0,0.78737,0.03977,-0.61145,0.06957
554.5,0.78923,0.04096,-0.60878,0.07117
555.0,0.7884,0.04089,-0.61022,0.06809
555.5,0.79517,0.0376,-0.60221,0.06227
556.0,0.79422,0.04721,-0.59946,0.08879
556.5,0.79222,0.05197,-0.60052,0.09648
557.0,0.78982,0.05873,-0.60291,0.09733
557.5,0.78924,0.06152,-0.60361,0.09598
558.0,0.78741,0.05958,-0.6074,0.08799
558.5,0.78883,0.05189,-0.60655,0.08593
559.0,0.7865,0.04945,-0.61011,0.08357
559.5,0.79098,0.04677,-0.60475,0.0818
560.0,0.79274,0.04794,-0.60185,0.08535
560.5,0.79182,0.04734,-0.60334,0.08364
561.0,0.79178,0.04854,-0.6032,0.08444
561.5,0.7937,0.04616,-0.60118,0.08202
562.0,0.79786,0.03896,-0.59684,0.07692
562.5,0.79674,0.04147,-0.59765,0.08087
563.0,0.78781,0.04944,-0.60838,0.08392
563.5,0.78926,0.04464,-0.60651,0.0864
564.0,0.78966,0.04768,-0.60539,0.08895
564.5,0.79179,0.05524,-0.60081,0.0964
565.0,0.79127,0.06228,-0.60113,0.09435
565.5,0.78694,0.05985,-0.60757,0.09081
566.0,0.78414,0.04865,-0.61336,0.08244
566.5,0.80931,0.03277,-0.58315,0.06461
567.0,0.80711,0.02938,-0.58678,0.06042
567.5,0.80372,0.03302,-0.59073,0.06499
568.0,0.7991,0.04276,-0.5952,0.07476
568.5,0.7963,0.04862,-0.59767,0.08104
569.0,0.79194,0.05191,-0.60279,0.0838
569.5,0.79111,0.04784,-0.60478,0.07958
570.0,0.79109,0.04526,-0.60547,0.076
570.5,0.79084,0.04066,-0.60676,0.0708
571.0,0.78657,0.06355,-0.60835,0.08623
571.5,0.79017,0.04653,-0.60701,0.07248
572.0,0.78904,0.04816,-0.60852,0.07106
572.5,0.79266,0.03834,-0.60565,0.06047
573.0,0.78502,0.04379,-0.61515,0.06057
573.5,0.793,0.02965,-0.60641,0.0529
574.0,0.78651,0.03764,-0.61383,0.05872
574.5,0.78889,0.0381,-0.61061,0.05999
575.0,0.79014,0.04019,-0.60923,0.05605
575.5,0.7878,0.045,-0.61082,0.06705
576.0,0.78581,0.04648,-0.61325,0.06714
576.5,0.78855,0.04247,-0.61082,0.05942
577.0,0.78652,0.04406,-0.61311,0.06155
577.5,0.78759,0.04349,-0.61132,0.06588
578.0,0.78588,0.04283,-0.61366,0.06489
578.5,0.77881,0.04297,-0.62222,0.06849
579.0,0.78504,0.03413,-0.61549,0.06295
579.5,0.79151,0.03269,-0.6065,0.06968
580.0,0.79805,0.0434,-0.59596,0.07942
580.5,0.78201,0.05498,-0.61617,0.07773
581.0,0.78556,0.05206,-0.6129,0.06916
581.5,0.7958,0.0409,-0.60084,0.06537
582.0,0.79894,0.0358,-0.59753,0.06025
582.5,0.79654,0.03932,-0.59998,0.0652
583.0,0.79578,0.04233,-0.6003,0.06952
583.5,0.78185,0.05311,-0.61636,0.07911
584.0,0.79617,0.04612,-0.59864,0.07657
584.5,0.79954,0.05549,-0.59211,0.08545
585.0,0.7967,0.05139,-0.5967,0.08256
585.5,0.79449,0.05102,-0.60028,0.07803
586.0,0.79062,0.05259,-0.60557,0.07545
586.5,0.78626,0.05609,-0.61008,0.08181
587.0,0.79215,0.04947,-0.60444,0.07034
587.5,0.79363,0.04727,-0.60344,0.06345
588.0,0.79163,0.05415,-0.60491,0.06867
588.5,0.7882,0.04873,-0.60963,0.07046
589.0,0.79281,0.04625,-0.6035,0.07311
589.5,0.78689,0.04686,-0.61164,0.06902
590.0,0.79927,0.04828,-0.59439,0.07606
590.5,0.80079,0.04667,-0.59431,0.06003
591.0,0.79872,-0.0315,-0.60116,-0.01195
591.5,0.78789,-0.09752,-0.60148,-0.09181
592.0,0.78344,-0.10159,-0.60696,-0.08803
592.5,0.79079,-0.05478,-0.60858,-0.04048
593.0,0.78716,-0.00135,-0.6167,0.02136
593.5,0.78981,0.02229,-0.61018,0.06058
594.0,0.78949,0.03409,-0.60961,0.06452
594.5,0.79148,0.03861,-0.6067,0.06498
595.0,0.79423,0.03862,-0.60302,0.06567
595.5,0.79569,0.03588,-0.60128,0.06556
596.0,0.80251,0.03431,-0.59212,0.0666
596.5,0.79485,0.04138,-0.60063,0.07742
597.0,0.78871,0.04938,-0.60819,0.07644
597.5,0.81198,0.02913,-0.5795,0.06569
598.0,0.79833,0.05718,-0.59243,0.09336
598.5,0.79183,0.06031,-0.60074,0.09338
599.0,0.78673,0.06306,-0.60664,0.09647
599.5,0.78837,0.06215,-0.60469,0.09594
