time,w,x,y,z
435.0,-0.66632,-0.57624,-0.12467,0.4572
435.5,-0.68446,-0.55462,-0.11423,0.45949
436.0,-0.74076,-0.50533,0.19774,0.39763
436.5,-0.72592,-0.50651,0.39688,0.2453
437.0,-0.72534,-0.49114,0.40582,0.26126
437.5,-0.71784,-0.52187,-0.05358,0.45738
438.0,-0.60118,-0.50065,-0.17467,0.59874
438.5,-0.61813,-0.49351,-0.19074,0.58161
439.0,-0.62267,-0.48373,-0.2013,0.58139
439.5,-0.62138,-0.48344,-0.20261,0.58255
440.0,-0.77124,-0.3667,0.3185,0.40993
440.5,-0.75059,-0.32973,0.48882,0.29987
441.0,-0.7606,-0.34176,0.4577,0.30902
441.5,-0.72946,-0.45757,-0.02357,0.50716
442.0,-0.69303,-0.48397,-0.08976,0.52707
442.5,-0.70404,-0.46273,-0.07868,0.53318
443.0,-0.71684,-0.45915,-0.08798,0.51753
443.5,-0.79967,-0.22565,0.07577,0.55242
444.0,-0.70119,-0.05353,0.38609,0.59794
444.5,-0.68273,-0.03279,0.40686,0.60627
445.0,-0.70595,-0.49618,0.1164,0.49074
445.5,-0.73548,-0.50918,0.0552,0.44399
446.0,-0.73086,-0.51146,0.04549,0.44993
446.5,-0.73449,-0.50358,0.05471,0.45187
447.0,-0.73761,-0.49457,0.04331,0.45793
447.5,-0.73814,-0.49987,0.03345,0.45211
448.0,-0.74106,-0.49444,0.04828,0.45197
448.5,-0.73323,-0.51311,0.03411,0.44519
449.0,-0.7365,-0.51378,0.03191,0.43912
449.5,-0.7452,-0.4941,0.04387,0.44596
450.0,-0.74466,-0.49914,0.03546,0.44196
450.5,-0.74779,-0.49509,0.04069,0.44077
451.0,-0.74025,-0.49498,0.06476,0.45066
451.5,-0.743,-0.48268,0.10853,0.45109
452.0,-0.72575,-0.16124,0.38866,0.5448
452.5,-0.6303,-0.52926,0.10978,0.55738
453.0,-0.68707,-0.41845,0.40708,0.434
453.5,-0.68846,-0.24263,0.61425,0.3019
454.0,-0.68938,-0.28279,0.53363,0.40082
454.5,-0.58101,-0.48352,0.17736,0.63021
455.0,-0.65841,-0.08688,0.3749,0.64715
455.5,-0.50066,-0.04935,0.51642,0.69374
456.0,-0.67402,-0.32713,0.29548,0.5935
456.5,-0.5266,-0.1625,0.25465,0.79545
457.0,-0.53458,-0.12868,0.16631,0.81883
457.5,-0.63062,-0.04123,0.03204,0.77493
458.0,-0.71776,0.05121,-0.02361,0.69455
458.5,-0.81389,0.12901,-0.0633,0.56375
459.0,-0.84793,0.21472,0.08437,0.47825
459.5,-0.94027,0.09399,0.14131,0.29707
460.0,-0.97155,0.05394,0.19742,0.12302
460.5,-0.9386,0.10549,0.23576,0.23006
461.0,-0.7767,-0.11222,0.05229,0.61727
461.5,-0.77132,-0.05853,0.02238,0.63361
462.0,-0.88566,0.10436,0.30039,0.33894
462.5,-0.94876,-0.00236,0.2396,0.20823
463.0,-0.95659,0.00508,0.19074,0.221
463.5,-0.77637,-0.03379,0.17309,0.60567
464.0,-0.82634,0.05094,0.13671,0.54446
464.5,-0.92657,0.14649,0.3115,0.15289
465.0,-0.92522,0.24425,0.28684,0.05199
465.5,-0.84508,0.2462,0.41294,0.23632
466.0,-0.81116,0.11484,0.21936,0.53085
466.5,-0.81,0.06094,0.17218,0.55762
467.0,-0.80733,0.05985,0.18411,0.55766
467.5,-0.80484,0.04589,0.21921,0.54987
468.0,-0.78942,0.01887,0.19974,0.5804
468.5,-0.79863,0.0191,0.17504,0.57572
469.0,-0.79614,0.03041,0.13127,0.59016
469.5,-0.78411,0.04298,0.11621,0.60835
470.0,-0.77376,0.05749,0.09939,0.6232
470.5,-0.75754,0.04901,0.09735,0.64383
471.0,-0.74918,0.04716,0.09333,0.65425
471.5,-0.77561,0.0452,0.07199,0.62569
472.0,-0.75739,-0.04587,0.21353,0.61601
472.5,-0.77197,-0.10673,0.12092,0.61529
473.0,-0.73554,-0.10731,0.14669,0.6529
473.5,-0.72493,0.01019,0.07747,0.68485
474.0,-0.87684,0.01267,0.24282,0.41625
474.5,-0.85974,0.03677,0.27142,0.43144
475.0,-0.65864,0.02003,0.17493,0.73233
475.5,-0.58643,-0.16248,-0.12679,0.78409
476.0,-0.66909,-0.11381,0.05518,0.73304
476.5,-0.69961,0.02835,0.5456,0.45917
477.0,-0.6946,0.10174,0.59084,0.39819
477.5,-0.71926,0.04123,0.55051,0.42226
478.0,-0.78396,-0.10305,0.06674,0.60784
478.5,-0.78835,-0.1554,0.04951,0.59346
479.0,-0.80745,-0.16646,0.02605,0.56561
479.5,-0.81751,-0.16734,0.01139,0.55118
480.0,-0.83593,-0.16637,0.00426,0.52325
480.5,-0.89144,0.01077,0.29077,0.34891
481.0,-0.8859,-0.12502,0.41504,0.16883
481.5,-0.90386,-0.16467,0.39206,0.05287
482.0,-0.89191,-0.15773,0.41365,0.0939
482.5,-0.88282,-0.21549,0.37277,0.18917
483.0,-0.88319,-0.22621,-0.03365,0.40978
483.5,-0.88571,-0.20356,-0.11387,0.4019
484.0,-0.88451,-0.20306,-0.11799,0.4034
484.5,-0.88323,-0.20331,-0.12486,0.40402
485.0,-0.87791,-0.20303,-0.12214,0.4164
485.5,-0.8733,-0.20805,-0.11766,0.42481
486.0,-0.87582,-0.20748,-0.11871,0.41957
486.5,-0.91211,-0.14142,-0.09211,0.37417
487.0,-0.93071,-0.16093,0.25134,0.21401
487.5,-0.93533,-0.13085,0.30416,0.12663
488.0,-0.8993,0.2626,0.09951,0.33504
488.5,-0.96415,0.00393,0.23213,0.1331
489.0,-0.968,0.0119,0.23145,0.09774
489.5,-0.97302,0.00372,0.20946,0.09798
490.0,-0.92734,0.03892,0.15322,0.34097
490.5,-0.84807,-0.08181,-0.22649,0.47271
491.0,-0.9624,0.12376,0.0219,0.24251
491.5,-0.93741,0.09778,0.04101,0.3324
492.0,-0.79866,0.11676,-0.07382,0.58682
492.5,-0.77905,0.1123,-0.07493,0.6125
493.0,-0.94907,0.07553,-0.00191,0.30783
493.5,-0.95139,0.11252,-0.0278,0.28593
494.0,-0.94751,0.14262,-0.02879,0.28516
494.5,-0.94797,0.14381,-0.03073,0.28278
495.0,-0.94706,0.14456,-0.03117,0.2854
495.5,-0.8564,0.39971,0.1363,0.29922
496.0,-0.76252,0.29928,0.01183,0.57456
496.5,-0.82687,0.36044,0.03724,0.43106
497.0,-0.91754,0.21272,-0.02035,0.33683
497.5,-0.9285,0.17092,-0.01686,0.32969
498.0,-0.93069,0.17307,-0.01828,0.32213
498.5,-0.93075,0.17304,-0.01867,0.32197
499.0,-0.86798,0.23213,0.04074,0.43794
499.5,-0.73169,0.30002,0.03017,0.61223
500.0,-0.70744,0.28412,0.04944,0.64551
500.5,-0.70806,0.20243,0.10525,0.66863
501.0,-0.79392,0.2529,0.18968,0.5203
501.5,-0.89602,0.31417,0.14248,0.28177
502.0,-0.91191,0.29832,0.09846,0.26467
502.5,-0.91338,0.3102,0.08294,0.25076
503.0,-0.91254,0.31263,0.06843,0.25514
503.5,-0.90458,0.34531,0.07944,0.23763
504.0,-0.73242,0.29897,-0.00766,0.61224
504.5,-0.71187,0.27327,-0.03763,0.64612
505.0,-0.88135,0.34868,0.00577,0.32048
505.5,-0.88823,0.33099,-0.00995,0.31885
506.0,-0.69337,0.32901,0.03766,0.64083
506.5,-0.51205,0.1212,-0.00797,0.85105
507.0,-0.70248,0.30383,0.05119,0.64253
507.5,-0.86651,0.2312,-0.00913,0.44372
508.0,-0.83226,0.13735,0.01608,0.53748
508.5,-0.80899,0.15258,0.03643,0.56676
509.0,-0.614,0.27819,0.03889,0.73851
509.5,-0.62362,0.26466,0.00752,0.73573
510.0,-0.63006,0.24471,0.00556,0.73714
510.5,-0.48596,0.14198,-0.13916,0.85178
511.0,-0.47836,0.15674,-0.08768,0.85979
511.5,-0.79733,0.15652,-0.05641,0.58076
512.0,-0.82805,0.14106,-0.08651,0.536
512.5,-0.82398,0.13725,-0.07079,0.54541
513.0,-0.44709,0.09582,-0.1476,0.87677
513.5,-0.49484,0.17714,-0.21888,0.82246
514.0,-0.75894,0.1596,-0.14826,0.61466
514.5,-0.75595,0.15862,-0.13884,0.61998
515.0,-0.73264,0.16816,-0.12856,0.64708
515.5,-0.5655,0.35343,-0.10193,0.73901
516.0,-0.3208,0.35257,-0.18414,0.86032
516.5,-0.34211,0.34792,-0.17418,0.85548
517.0,-0.59563,0.43271,-0.2129,0.64336
517.5,-0.80554,0.33203,-0.2406,0.42927
518.0,-0.79428,0.36204,-0.20175,0.4446
518.5,-0.4912,0.38303,-0.02576,0.78183
519.0,-0.51118,0.44597,-0.16689,0.71607
519.5,-0.5298,0.72621,-0.02989,0.43795
520.0,-0.41371,0.86048,0.0041,0.29915
520.5,-0.25912,0.59634,-0.16389,0.74114
521.0,-0.25589,0.63363,-0.12461,0.71958
521.5,-0.46229,0.81569,-0.20203,0.28198
522.0,-0.54646,0.7363,-0.28953,0.27584
522.5,-0.55062,0.74155,-0.27363,0.26891
523.0,-0.44837,0.82144,-0.24192,0.25747
523.5,-0.29925,0.7225,-0.10099,0.61559
524.0,-0.30589,0.70594,-0.04284,0.63764
524.5,-0.30549,0.72961,-0.09156,0.60523
525.0,-0.47198,0.77683,-0.17908,0.37815
525.5,-0.61352,0.68432,-0.33758,0.20642
526.0,-0.58593,0.69867,-0.37629,0.16528
526.5,-0.43479,0.85719,-0.158,0.22916
527.0,-0.20863,0.77471,-0.21681,0.55689
527.5,-0.2597,0.9409,-0.21388,0.02036
528.0,-0.23806,0.94428,-0.19816,-0.11405
528.5,0.12681,0.5371,0.67852,0.48388
529.0,-0.63955,0.71927,0.26102,-0.07568
529.5,0.14073,0.89602,0.42262,-0.00058
530.0,-0.47598,0.27899,0.83415,-0.01742
530.5,-0.07617,0.8324,0.53293,-0.13614
531.0,-0.19896,0.45503,0.85378,-0.15486
531.5,-0.47126,0.23185,0.85159,-0.00612
532.0,-0.29552,0.3044,0.90604,-0.00729
532.5,-0.76168,0.08921,0.63698,-0.06999
533.0,-0.77348,0.11709,0.62226,-0.03273
533.5,-0.57677,0.35254,0.69232,-0.25453
534.0,-0.50228,0.43306,0.63366,-0.39947
534.5,-0.52577,0.33692,0.67707,-0.39006
535.0,-0.56273,0.13088,0.8116,-0.09246
535.5,-0.52724,0.20281,0.82477,-0.03359
536.0,-0.40559,0.14044,0.90158,-0.06061
536.5,-0.28786,0.46616,0.79804,-0.25262
537.0,-0.23101,0.60478,0.6739,-0.35749
537.5,-0.17618,0.54482,0.72442,-0.38448
538.0,-0.34951,0.29524,0.87928,-0.13513
538.5,-0.39725,0.38552,0.83283,-0.02648
539.0,-0.3804,0.35473,0.85352,-0.0355
539.5,-0.01817,0.55829,0.79876,-0.22415
540.0,-0.16973,0.62336,0.7196,-0.25627
540.5,-0.2981,0.69325,0.64198,-0.13923
541.0,-0.27056,0.70857,0.64559,-0.09095
541.5,-0.27985,0.68989,0.66726,-0.02909
542.0,-0.08186,0.6155,0.77727,-0.10716
542.5,0.12251,0.5704,0.79427,-0.17276
543.0,-0.52949,0.24576,0.80844,-0.08268
543.5,-0.69313,0.23443,0.68241,0.00323
544.0,-0.33624,0.19721,0.89913,-0.19951
544.5,-0.2292,0.32064,0.83252,-0.39087
545.0,-0.32869,0.37458,0.74016,-0.45231
545.5,-0.63927,0.20611,0.70973,-0.21405
546.0,-0.62171,0.32383,0.68878,-0.18648
546.5,-0.62188,0.31794,0.6904,-0.18913
547.0,-0.62221,0.31747,0.6906,-0.18809
547.5,-0.62273,0.31922,0.68921,-0.18853
548.0,-0.61979,0.32083,0.68453,-0.2112
548.5,-0.27989,0.33873,0.8495,-0.2938
549.0,-0.64526,0.34714,0.67957,0.02841
549.5,-0.66301,0.3172,0.67792,0.0221
550.0,-0.62164,0.3516,0.70007,-0.01397
550.5,-0.27703,0.52692,0.71342,-0.36879
551.0,-0.4759,0.45388,0.59557,-0.46263
551.5,-0.46459,0.44541,0.60977,-0.46284
552.0,-0.61059,0.32498,0.71734,-0.08712
552.5,-0.43091,0.34246,0.72361,-0.41777
553.0,-0.33479,0.42461,0.50618,-0.67276
553.5,-0.32892,0.42595,0.5031,-0.67641
554.0,-0.40879,0.31614,0.8009,-0.30212
554.5,-0.79752,0.21664,0.56215,-0.00436
555.0,-0.79035,0.21485,0.56284,0.11362
555.5,-0.72293,0.2012,0.65361,0.10106
556.0,-0.26617,0.3042,0.90022,-0.15797
556.5,-0.22329,0.32918,0.90837,-0.13011
557.0,-0.45938,0.26305,0.84337,0.0988
557.5,-0.66402,0.21121,0.70241,0.14938
558.0,-0.66201,0.22853,0.69659,0.15671
558.5,-0.61575,0.239,0.75038,0.03624
559.0,-0.37864,0.45223,0.73515,-0.33398
559.5,-0.39326,0.44717,0.68801,-0.41528
560.0,-0.43203,0.3585,0.77004,-0.3044
560.5,-0.66936,0.21106,0.70011,-0.13608
561.0,-0.65018,0.24005,0.70608,-0.14626
561.5,-0.62921,0.23532,0.72634,-0.14632
562.0,-0.62995,0.23158,0.72721,-0.14473
562.5,-0.63323,0.23868,0.72269,-0.14149
563.0,-0.46162,0.24636,0.83319,-0.18168
563.5,-0.10763,0.30532,0.90521,-0.27728
564.0,-0.05581,0.28738,0.90123,-0.32009
564.5,-0.28521,0.45383,0.82795,-0.16875
565.0,-0.37044,0.51595,0.76312,-0.12182
565.5,-0.38182,0.50459,0.76614,-0.11351
566.0,-0.26595,0.46483,0.82291,-0.19171
566.5,-0.16806,0.52399,0.6844,-0.47963
567.0,-0.27188,0.56295,0.54395,-0.56057
567.5,-0.29146,0.56531,0.62173,-0.45776
568.0,-0.2201,0.63319,0.62319,-0.40347
568.5,-0.22966,0.63219,0.61178,-0.41662
569.0,-0.2168,0.6174,0.63573,-0.4098
569.5,-0.20783,0.60421,0.64944,-0.41257
570.0,-0.21049,0.6122,0.64301,-0.4095
570.5,-0.20897,0.61141,0.64361,-0.41051
571.0,-0.21309,0.61919,0.63273,-0.41364
571.5,-0.21189,0.62378,0.63212,-0.40825
572.0,-0.20551,0.62416,0.63603,-0.40484
572.5,-0.20328,0.62365,0.63737,-0.40465
573.0,-0.22791,0.47494,0.81938,-0.22892
573.5,-0.14803,0.50735,0.81332,-0.2442
574.0,0.38172,0.45619,0.69523,-0.40212
574.5,0.12385,0.48341,0.78024,-0.37873
575.0,0.04002,0.58262,0.79597,-0.16305
575.5,0.08517,0.59391,0.78142,-0.17238
576.0,0.2689,0.69052,0.55897,-0.37363
576.5,0.20928,0.65999,0.42437,-0.58459
577.0,0.33746,0.62983,0.37988,-0.58803
577.5,0.42671,0.58996,0.45975,-0.5091
578.0,0.4345,0.58682,0.45981,-0.50565
578.5,0.5032,0.36663,0.65148,-0.43502
579.0,0.16877,0.2914,0.86436,-0.37462
579.5,-0.0715,0.38552,0.88177,-0.26462
580.0,0.05842,0.54332,0.73826,-0.39703
580.5,0.00026,0.49112,0.76939,-0.40899
581.0,-0.07778,0.36073,0.89703,-0.24572
581.5,-0.04752,0.34887,0.90801,-0.22771
582.0,0.11475,0.54604,0.70785,-0.43437
582.5,0.0517,0.49634,0.74113,-0.4496
583.0,-0.0325,0.25921,0.92271,-0.28565
583.5,-0.08089,0.26892,0.92647,-0.25127
584.0,-0.08257,0.26464,0.93057,-0.23964
584.5,-0.08195,0.31229,0.91529,-0.24148
585.0,0.23805,0.59677,0.70969,-0.2891
585.5,0.28467,0.55532,0.71666,-0.31197
586.0,0.00811,0.31157,0.93329,-0.17963
586.5,0.0491,0.29669,0.94436,-0.13451
587.0,0.02341,0.27326,0.95153,-0.14015
587.5,0.41098,0.14845,0.87378,-0.21517
588.0,0.47839,0.24186,0.78878,-0.3021
588.5,0.13693,0.33306,0.93152,-0.05417
589.0,0.17538,0.36332,0.9149,-0.02273
589.5,0.31429,0.60082,0.72525,-0.1244
590.0,0.24694,0.5814,0.77031,-0.08975
590.5,0.34242,0.57083,0.74532,-0.04362
591.0,0.21041,0.52113,0.82442,-0.07253
591.5,0.52683,0.56343,0.59783,-0.21992
592.0,0.39937,0.62612,0.63335,-0.21917
592.5,0.51956,0.56937,0.61705,-0.16068
593.0,0.15798,0.57991,0.72501,-0.33748
593.5,-0.09694,0.41302,0.90247,-0.07827
594.0,-0.11904,0.35424,0.92538,-0.06609
594.5,-0.29251,0.261,0.91026,-0.13691
595.0,-0.34805,0.19167,0.89833,-0.18873
595.5,0.13074,0.31284,0.8819,-0.32683
596.0,-0.29742,0.22588,0.91003,-0.18064
596.5,-0.27753,0.08928,0.94728,-0.13549
597.0,-0.24592,-0.01413,0.93715,-0.24863
597.5,-0.18955,-0.14271,0.90827,-0.3458
598.0,0.10736,0.33773,0.90003,-0.25135
598.5,0.17315,0.54473,0.76097,-0.30894
599.0,0.12562,0.17961,0.92045,-0.32503
599.5,-0.34314,0.05828,0.90462,-0.24571
