time,LUPA_gyr_x,LUPA_gyr_y,LUPA_gyr_z,LUPA_acc_x,LUPA_acc_y,LUPA_acc_z,LUPA_mag_x,LUPA_mag_y,LUPA_mag_z
84.0,0.0,-0.18310546875,0.244140625,0.3892941068758201,-0.3341166417432172,-0.8482924893948179,12.6875,25.25,21.3125
84.5,-0.6103515625,-0.06103515625,-0.54931640625,0.3868526261177404,-0.3344828638569292,-0.8459730826746422,11.3125,26.0,23.5
85.0,11.474609375,-22.15576171875,11.71875,0.3988158818323313,-0.3591418195135349,-0.9689016388439587,18.75,30.6875,4.9375
85.5,71.1669921875,-2.44140625,33.0810546875,-0.1450239570299386,-0.6811731315042573,-0.6436964018677328,14.6875,36.0625,3.5625
86.0,-49.74365234375,62.3779296875,-143.61572265625,0.5349284340952788,-0.7673574022644734,-0.6449171422467727,-6.5,34.6875,11.125
86.5,-19.53125,15.07568359375,-25.0244140625,0.8597674489577929,-0.2957853938413647,-0.5600756859035004,12.0,31.375,21.3125
87.0,-32.16552734375,-11.41357421875,48.64501953125,0.1900692770165105,-0.10864589373455,-0.5008697775200659,13.0625,26.0,27.5625
87.5,-8.7890625,0.3662109375,5.37109375,0.434217352824488,-0.3457136753440962,-0.8292489394817957,12.0,26.6875,27.125
88.0,1.46484375,1.46484375,-2.197265625,0.4033326212347788,-0.3435163426618244,-0.825342570268868,3.9375,29.5625,21.75
88.5,39.4287109375,77.5146484375,-83.43505859375,0.7225562303537095,-0.380382702108829,-0.6382030701620532,0.875,28.875,20.4375
89.0,-46.93603515625,-93.93310546875,74.70703125,0.5742362743003632,-0.2970061342204046,-0.7024140140995514,13.0625,26.3125,24.4375
89.5,-3.72314453125,-15.0146484375,3.90625,0.4900051881466109,-0.2941984313486129,-0.9077425458540604,12.6875,27.0625,23.125
90.0,0.06103515625,-0.244140625,-0.06103515625,0.3734244819483016,-0.3383892330698568,-0.8520767845698416,13.0625,23.125,24.875
90.5,0.42724609375,-0.54931640625,0.0,0.3761101107821894,-0.3337504196295053,-0.8482924893948179,11.6875,26.6875,25.8125
91.0,-0.48828125,0.1220703125,-0.3662109375,0.3746452223273415,-0.3358256782738731,-0.8511001922666097,14.0,26.6875,24.4375
91.5,-0.48828125,0.06103515625,-0.18310546875,0.369029816583758,-0.336558122501297,-0.8552507095553453,12.0,26.3125,20.9375
92.0,0.1220703125,-0.30517578125,0.42724609375,0.3764763328959014,-0.3274025696584979,-0.8502456740012818,13.375,25.625,26.6875
92.5,-0.1220703125,-0.1220703125,-0.06103515625,0.3729361857966857,-0.3308206427198095,-0.8541520432142095,12.6875,26.6875,23.5
93.0,0.0,-0.1220703125,-0.244140625,0.369640186773278,-0.3322855311746574,-0.8540299691763055,12.6875,27.75,26.1875
93.5,8.9111328125,8.544921875,-8.7890625,0.3490096743675039,-0.260872219000824,-0.8460951567125462,9.0,33.9375,7.625
94.0,-8.48388671875,9.33837890625,8.6669921875,0.4969634083071382,-0.6650593585009308,-0.5803399761955627,8.0,31.75,8.9375
94.5,-0.8544921875,-1.3427734375,-0.48828125,0.4430066835535752,-0.6533402508621479,-0.5728934598834193,11.0,33.5625,10.3125
95.0,-7.080078125,-1.953125,0.9765625,0.423718985564745,-0.6447950682088687,-0.5919370097964416,9.6875,33.9375,8.4375
95.5,3.2958984375,-2.9296875,-4.45556640625,0.4309213538010804,-0.6649372844630268,-0.5883968626972259,10.3125,34.3125,12.9375
96.0,0.8544921875,-0.91552734375,-0.54931640625,0.4309213538010804,-0.6422315134128849,-0.608539078951384,11.3125,34.6875,9.8125
96.5,0.8544921875,-0.42724609375,-0.42724609375,0.4383678701132236,-0.6421094393749809,-0.6047547837763604,10.6875,33.9375,9.8125
97.0,1.64794921875,-0.30517578125,0.0,0.4316537980285043,-0.640766624958037,-0.6095156712546159,10.6875,34.3125,12.0625
97.5,0.79345703125,0.06103515625,0.06103515625,0.434827723014008,-0.6452833643604846,-0.6063417462691122,8.6875,35.0,7.1875
98.0,0.3662109375,-0.54931640625,0.06103515625,0.4323862422559282,-0.6462599566637165,-0.6030457472457045,10.0,32.0625,8.9375
98.5,-0.732421875,-0.1220703125,0.732421875,0.43397320474868,-0.6439405499435408,-0.6058534501174963,9.3125,35.3125,9.8125
99.0,0.30517578125,0.0,0.1220703125,0.4331186864833521,-0.641376995147557,-0.608905301065096,9.3125,35.0,12.0625
99.5,0.30517578125,-0.1220703125,0.0,0.4315317239906003,-0.640888698995941,-0.6068300424207281,10.0,33.9375,8.9375
100.0,0.244140625,-0.18310546875,0.1220703125,0.4322641682180242,-0.6421094393749809,-0.6076845606860561,10.6875,35.0,12.0625
100.5,-0.18310546875,-0.30517578125,0.06103515625,0.4332407605212561,-0.6445509201330607,-0.6058534501174963,11.0,32.8125,10.3125
101.0,3.0517578125,1.46484375,-0.3662109375,0.4382457960753196,-0.6480910672322764,-0.6031678212836085,9.3125,31.375,11.125
101.5,0.06103515625,1.03759765625,0.79345703125,0.4304330576494644,-0.6605426190984832,-0.618671224097415,10.0,33.1875,11.125
102.0,-0.8544921875,-0.30517578125,0.06103515625,0.4229865413373211,-0.6388134403515733,-0.6161076693014313,10.6875,32.8125,12.0625
102.5,-0.67138671875,0.06103515625,0.48828125,0.4259163182470168,-0.6366161076693014,-0.620136112552263,10.0,32.8125,10.75
103.0,-15.31982421875,26.0009765625,22.64404296875,0.4685201574755089,-0.6611529892880031,-0.5853450117496262,11.3125,29.1875,20.0
103.5,-1.220703125,-1.40380859375,0.0,0.4189580980864894,-0.6225775933103427,-0.6058534501174963,12.6875,30.6875,16.875
104.0,-9.09423828125,-12.26806640625,-4.5166015625,0.4383678701132236,-0.6012146366771447,-0.6693319498275704,9.3125,33.1875,17.3125
104.5,9.6435546875,-2.9296875,-22.64404296875,0.3901486251411481,-0.5081942197943052,-0.7516098513748588,9.3125,31.375,16.875
105.0,0.67138671875,0.06103515625,-1.03759765625,0.4137089144566179,-0.4273812067018647,-0.7856685079500717,11.3125,31.75,15.1875
105.5,-20.56884765625,-31.55517578125,39.48974609375,0.4055299539170507,-0.4821924497207556,-0.859157078768273,10.3125,29.1875,20.0
106.0,12.14599609375,54.13818359375,-66.34521484375,0.2802819910275582,-0.1998352000488296,-0.7874996185186316,-11.1875,31.0625,11.625
106.5,-12.20703125,74.15771484375,19.4091796875,0.9402142399365216,-0.3125095370342112,-0.6338084047975097,-4.75,31.0625,19.125
107.0,-40.22216796875,-114.68505859375,56.57958984375,0.7987304300057985,-0.336802270577105,-0.7071749015778069,16.4375,27.4375,22.25
107.5,49.98779296875,26.3671875,5.2490234375,0.0725119785149693,-0.228034302804651,-0.7092501602221748,12.375,26.3125,27.125
108.0,-1.89208984375,-1.953125,0.1220703125,0.3668324839014862,-0.3541367839594714,-0.8056886501663258,13.375,26.0,25.375
108.5,-1.52587890625,0.54931640625,-0.42724609375,0.3640247810296945,-0.3338724936674093,-0.868800927762688,13.0625,22.75,27.5625
109.0,0.42724609375,0.1220703125,0.30517578125,0.3552354503006073,-0.3424176763206885,-0.858424634540849,14.6875,24.125,25.8125
109.5,-0.244140625,-0.42724609375,-0.1220703125,0.3646351512192144,-0.3308206427198095,-0.858424634540849,12.0,24.5,25.8125
110.0,-0.3662109375,-0.30517578125,-0.9765625,0.3614612262337107,-0.3265480513931699,-0.8572038941618091,12.6875,25.25,26.6875
110.5,0.244140625,-0.3662109375,0.48828125,0.3629261146885586,-0.3288674581133457,-0.8612323374126407,13.375,23.75,26.6875
111.0,0.0,-0.18310546875,0.0,0.3621936704611346,-0.32593768120365,-0.8611102633747367,15.0625,24.875,24.875
111.5,0.18310546875,-0.30517578125,0.244140625,0.3624378185369427,-0.3254493850520341,-0.8640400402844325,13.0625,25.25,25.375
112.0,0.06103515625,-0.30517578125,0.1220703125,0.3603625598925748,-0.3212988677632984,-0.8617206335642568,14.375,22.0,22.6875
112.5,0.244140625,-0.18310546875,-0.06103515625,0.3607287820062868,-0.3238624225592822,-0.8646504104739524,13.6875,25.25,23.625
113.0,0.06103515625,0.1220703125,-0.1220703125,0.3593859675893429,-0.3254493850520341,-0.8681905575731681,13.0625,24.125,23.625
113.5,0.732421875,-0.30517578125,0.244140625,0.3628040406506546,-0.3210547196874904,-0.8647724845118564,14.375,21.625,27.5625
114.0,0.1220703125,0.0,0.18310546875,0.3592638935514389,-0.3223975341044343,-0.8629413739432966,13.375,25.25,25.375
114.5,0.18310546875,-0.3662109375,0.06103515625,0.358897671437727,-0.3220313119907224,-0.8634296700949126,14.0,25.625,27.5625
115.0,0.06103515625,-0.1220703125,0.06103515625,0.358531449324015,-0.3217871639149144,-0.8652607806634725,15.375,23.4375,26.1875
115.5,0.0,-0.1220703125,-0.1220703125,0.3568224127933592,-0.3202002014221625,-0.8663594470046083,12.6875,25.625,26.1875
116.0,0.1220703125,0.18310546875,-0.06103515625,0.3569444868312632,-0.3233741264076663,-0.8648945585497604,12.375,23.4375,27.5625
116.5,0.18310546875,0.06103515625,-0.1220703125,0.358653523361919,-0.3215430158391064,-0.8645283364360484,12.6875,28.875,27.125
117.0,17.9443359375,7.6904296875,-24.4140625,0.4113895077364422,-0.2089907528916287,-0.8181402020325327,-7.5,33.1875,14.75
117.5,-15.2587890625,18.49365234375,-4.8828125,0.955595568712424,-0.3393658253730888,-0.7113254188665425,6.3125,32.4375,15.1875
118.0,29.6630859375,-96.74072265625,110.107421875,0.760887478255562,-0.4792626728110599,-0.7115695669423505,20.5,33.1875,0.0625
118.5,16.7236328125,0.30517578125,3.11279296875,-0.0601825006866664,-0.6889858699301126,-0.5516525772881252,-2.75,32.4375,13.4375
119.0,-45.34912109375,75.50048828125,-118.95751953125,0.7171849726859341,-0.4931791131321146,-0.684469130527665,-4.75,34.3125,11.125
119.5,1.15966796875,-2.9296875,5.92041015625,0.7195043794061098,-0.3088473158970916,-0.5374919888912626,-7.8125,35.0,11.125
120.0,-11.5966796875,-1.52587890625,12.02392578125,0.8406018250068666,-0.3347270119327372,-0.5184484389782403,-5.8125,32.4375,10.3125
120.5,-7.99560546875,4.45556640625,26.9775390625,0.8615985595263528,-0.4160283211767937,-0.5184484389782403,17.0625,28.5,15.1875
121.0,-31.67724609375,-98.08349609375,95.88623046875,0.1834772789696951,-0.1883602404858546,-0.4482558671834468,23.875,25.625,16.875
121.5,-1.220703125,-23.49853515625,12.0849609375,-0.2590411084322642,-0.3017670216986602,-0.7918942838831752,18.0625,30.6875,18.625
122.0,28.1982421875,107.48291015625,-33.8134765625,0.0059816278572954,-0.4318979461043122,-0.6975310525833919,-0.4375,31.0625,19.125
122.5,15.9912109375,45.10498046875,-36.376953125,0.6903286843470565,-0.4389782403027436,-0.7201147495956297,14.0,25.625,22.6875
123.0,13.0615234375,27.83203125,0.67138671875,0.3161717581713309,-0.2804040650654622,-0.7187719351786859,12.6875,24.875,23.125
123.5,-0.3662109375,-2.01416015625,-0.67138671875,0.3623157444990387,-0.3709830011902219,-0.8440198980681783,12.375,25.25,22.25
124.0,-0.06103515625,-0.6103515625,0.1220703125,0.369518112735374,-0.3567003387554552,-0.8437757499923704,13.375,23.4375,28.0
124.5,-0.732421875,-0.244140625,-0.8544921875,0.3684194463942381,-0.3548692281868953,-0.8454847865230262,12.375,24.125,26.1875
125.0,0.91552734375,0.3662109375,0.0,0.3641468550675985,-0.3540147099215674,-0.8513443403424177,14.375,24.5,24.0
125.5,0.244140625,0.1220703125,0.0,0.3680532242805261,-0.3547471541489914,-0.847682119205298,12.375,24.875,27.125
126.0,0.06103515625,-0.42724609375,0.42724609375,0.3702505569627979,-0.3508407849360637,-0.8492690816980498,13.6875,26.0,28.5
126.5,0.1220703125,-0.42724609375,0.18310546875,0.3645130771813105,-0.3440046388134403,-0.8535416730246894,13.6875,25.625,26.1875
127.0,0.06103515625,0.0,0.1220703125,0.3706167790765099,-0.3452253791924802,-0.8518326364940336,12.6875,26.0,24.0
127.5,0.48828125,-0.42724609375,-0.79345703125,0.3670766319772942,-0.3380230109561449,-0.8556169316690573,13.0625,24.875,23.125
128.0,-0.3662109375,-0.18310546875,0.0,0.3674428540910062,-0.3387554551835688,-0.8546403393658254,13.0625,24.5,25.8125
128.5,0.18310546875,0.0,-0.06103515625,0.3711050752281258,-0.3381450849940489,-0.8529313028351695,13.375,24.5,24.4375
129.0,-0.9765625,-0.1220703125,-0.30517578125,0.3735465559862056,-0.3343607898190252,-0.8485366374706259,14.0,24.875,24.0
129.5,0.91552734375,-0.48828125,0.732421875,0.3676870021668141,-0.336680196539201,-0.8524430066835536,12.6875,24.125,28.0
130.0,0.54931640625,-0.18310546875,0.42724609375,0.3640247810296945,-0.3348490859706411,-0.8564714499343852,13.0625,23.75,23.625
130.5,0.06103515625,0.06103515625,0.1220703125,0.3663441877498703,-0.336558122501297,-0.8517105624561296,12.375,24.125,23.625
131.0,0.30517578125,-0.18310546875,0.3662109375,0.3665883358256783,-0.3449812311166723,-0.8559831537827692,12.6875,25.625,24.4375
131.5,0.0,0.0,-0.30517578125,0.3670766319772942,-0.3381450849940489,-0.8558610797448652,14.0,24.125,27.125
132.0,-0.3662109375,0.0,-0.18310546875,0.3651234473708304,-0.3360698263496811,-0.8565935239722892,14.375,26.6875,26.1875
132.5,0.1220703125,-0.30517578125,0.244140625,0.3680532242805261,-0.3343607898190252,-0.8579363383892331,14.0,23.4375,24.4375
133.0,0.30517578125,-0.1220703125,0.18310546875,0.3626819666127506,-0.3374126407666249,-0.8573259681997131,14.375,26.3125,27.125
133.5,1.0986328125,-0.42724609375,0.244140625,0.3643910031434065,-0.3308206427198095,-0.8562273018585772,12.6875,27.0625,27.5625
134.0,0.18310546875,-0.30517578125,-0.06103515625,0.3631702627643666,-0.337168492690817,-0.8563493758964812,13.6875,24.5,26.6875
134.5,0.48828125,-0.244140625,0.0,0.3640247810296945,-0.3393658253730888,-0.8564714499343852,12.0,23.4375,25.8125
135.0,-0.1220703125,0.0,-0.244140625,0.3640247810296945,-0.3344828638569292,-0.8562273018585772,13.375,24.875,24.0
135.5,0.0,-0.30517578125,0.1220703125,0.3643910031434065,-0.3336283455916013,-0.8562273018585772,12.6875,24.125,24.0
136.0,0.1220703125,-0.1220703125,0.06103515625,0.3637806329538865,-0.3396099734488967,-0.8557390057069613,13.6875,25.625,28.0625
136.5,0.30517578125,0.0,0.0,0.3653675954466384,-0.3320413830988494,-0.8557390057069613,13.6875,23.4375,28.875
137.0,0.42724609375,-0.1220703125,0.244140625,0.36939603869747,-0.3320413830988494,-0.8542741172521134,12.6875,24.125,23.125
137.5,0.18310546875,-0.244140625,0.0,0.3631702627643666,-0.3343607898190252,-0.8553727835932493,12.6875,25.25,26.6875
138.0,0.1220703125,-0.06103515625,0.18310546875,0.3634144108401745,-0.3360698263496811,-0.8568376720480971,13.0625,23.4375,27.125
138.5,0.06103515625,0.06103515625,-0.1220703125,0.3647572252571184,-0.3328959013641773,-0.8536637470625935,13.6875,24.125,28.0
139.0,0.42724609375,-0.18310546875,0.18310546875,0.3665883358256783,-0.3355815301980651,-0.8547624134037294,12.6875,24.875,22.6875
139.5,0.1220703125,0.18310546875,-0.1220703125,0.3686635944700461,-0.3397320474868007,-0.8595233008819849,21.4375,31.0625,13.4375
140.0,9.521484375,-87.0361328125,15.07568359375,0.0765404217658009,-0.4143192846461379,-0.8137455366679891,24.8125,30.6875,2.75
140.5,18.49365234375,4.57763671875,15.5029296875,-0.3650013733329264,-0.4764549699392681,-0.5954771568956572,-2.4375,35.0,13.4375
141.0,-27.4658203125,94.54345703125,-114.19677734375,0.5289468062379833,-0.6391796624652852,-0.750267036957915,-1.0625,31.0625,16.875
141.5,-25.32958984375,-33.14208984375,22.8271484375,0.8959013641773735,-0.3618274483474227,-0.5724051637318034,12.6875,25.625,23.625
142.0,-14.83154296875,22.03369140625,48.52294921875,0.2342600787377544,-0.1868953520310068,-0.6504104739524521,12.6875,27.4375,23.125
142.5,6.04248046875,2.0751953125,7.9345703125,0.3266701254310739,-0.4423963133640552,-0.8484145634327219,11.3125,27.0625,22.6875
143.0,15.625,7.2021484375,-13.00048828125,0.4212775048066652,-0.3225196081423383,-0.7840815454573199,11.0,24.125,24.0
143.5,-2.0751953125,-1.46484375,-0.79345703125,0.402356028931547,-0.3831904049806207,-0.8181402020325327,19.8125,20.875,25.375
144.0,-32.2265625,-50.537109375,38.51318359375,0.3614612262337107,-0.4636371959593493,-1.032135990478225,26.1875,24.5,20.0
144.5,-1.708984375,-23.4375,-18.6767578125,-0.3881954405346843,-0.1112094485305337,-0.8312021240882596,13.375,26.6875,22.25
145.0,62.3779296875,106.8115234375,22.216796875,0.3459578234199041,-0.4178594317453535,-1.0066225165562914,12.6875,27.0625,21.3125
145.5,-2.38037109375,1.89208984375,-3.72314453125,0.3989379558702353,-0.3509628589739677,-0.8355967894528031,-7.8125,31.75,9.8125
146.0,45.2880859375,75.1953125,-84.65576171875,0.6450392162846766,-0.3838007751701406,-0.5012359996337779,-9.5,29.1875,18.625
146.5,-10.498046875,22.88818359375,-20.20263671875,0.8637958922086245,-0.1132847071749015,-0.4008911404766991,-7.5,27.75,20.9375
147.0,14.0380859375,3.47900390625,-5.92041015625,0.8441419721060823,-0.2003234962004455,-0.4497207556382946,-6.8125,28.875,21.3125
147.5,2.0751953125,0.0,1.77001953125,0.8998077333903012,-0.1685842463454085,-0.4295785393841365,-9.5,29.1875,22.6875
148.0,-0.8544921875,-0.06103515625,-0.48828125,0.8856471449934386,-0.1481978820154423,-0.4323862422559282,-9.1875,27.75,18.625
148.5,-0.6103515625,-0.3662109375,0.3662109375,0.8871120334482864,-0.1501510666219062,-0.4329966124454482,-8.125,28.5,24.0
149.0,-2.0751953125,-1.77001953125,-3.41796875,0.9006622516556292,-0.1506393627735221,-0.4151738029114658,-7.5,27.75,21.3125
149.5,-0.244140625,0.67138671875,-0.244140625,0.8742942594683676,-0.1280556657612842,-0.4586321604052858,-8.5,27.75,20.9375
150.0,-0.3662109375,-0.79345703125,-0.54931640625,0.8784447767571032,-0.1331827753532517,-0.4495986816003906,12.6875,26.3125,28.0625
150.5,-50.4150390625,-122.49755859375,55.6640625,0.7591784417249061,-0.2188787499618518,-0.7866451002533036,12.0,24.125,25.375
151.0,29.60205078125,68.7255859375,-20.8740234375,0.3654896694845423,-0.2200994903408917,-0.792992950224311,13.375,26.6875,24.875
151.5,6.103515625,-1.77001953125,-6.9580078125,0.3765984069338053,-0.358531449324015,-0.8468276009399701,19.4375,32.4375,3.125
152.0,40.46630859375,-57.2509765625,2.3193359375,0.0938749351481673,-0.4082155827509384,-0.7784661397137363,25.1875,29.5625,-3.0
152.5,5.7373046875,3.41796875,30.8837890625,-0.2324289681691946,-0.7469710379345073,-0.5483565782647175,5.625,33.9375,10.3125
153.0,-22.15576171875,73.18115234375,-92.8955078125,0.2309640797143467,-0.7760246589556566,-0.7120578630939665,-3.8125,32.0625,11.625
153.5,-15.80810546875,10.43701171875,3.7841796875,0.8291268654438917,-0.4384899441511276,-0.5593432416760765,9.0,28.125,22.6875
154.0,-38.39111328125,-110.04638671875,30.517578125,0.771996215704825,-0.4522843104342784,-0.9073763237403484,5.625,30.6875,24.0
154.5,5.06591796875,23.49853515625,1.28173828125,0.1458784752952665,-0.2148503067110202,-0.8965117343668936,7.625,34.3125,18.25
155.0,16.78466796875,6.591796875,35.82763671875,0.5954771568956572,-0.3897824030274361,-0.7925046540726951,14.6875,23.75,25.375
155.5,-23.25439453125,23.4375,36.43798828125,0.3545030060731834,-0.3098239082003235,-0.7011932737205115,15.0625,24.125,26.6875
156.0,4.7607421875,-3.11279296875,-3.41796875,0.3681752983184301,-0.4188360240485854,-0.8113040559099094,14.6875,25.25,22.25
156.5,0.54931640625,-0.3662109375,0.732421875,0.3792840357676931,-0.4029663991210669,-0.8167973876155888,14.6875,25.25,20.4375
157.0,0.1220703125,-0.6103515625,-0.1220703125,0.3745231482894375,-0.4056520279549547,-0.8193609424115726,13.0625,26.0,22.6875
157.5,-0.06103515625,-0.1220703125,0.06103515625,0.379772331919309,-0.3968626972258675,-0.8209479049043245,12.0,25.625,22.6875
158.0,0.0,-0.18310546875,-0.06103515625,0.3767204809717093,-0.3983275856807153,-0.8205816827906125,13.375,24.5,21.75
158.5,-0.1220703125,-0.30517578125,0.18310546875,0.3765984069338053,-0.3964964751121555,-0.8229010895107883,12.6875,26.0,23.625
159.0,0.1220703125,-0.18310546875,0.06103515625,0.3769646290475173,-0.3971068453016754,-0.8219244972075563,15.0625,24.875,24.4375
159.5,-0.18310546875,-0.1220703125,0.244140625,0.3739127780999176,-0.391369365520188,-0.8197271645252846,12.375,26.0,23.625
160.0,-0.1220703125,-0.18310546875,0.0,0.3734244819483016,-0.3974730674153874,-0.8247322000793481,15.0625,24.875,26.1875
160.5,-0.42724609375,0.06103515625,-0.244140625,0.3762321848200934,-0.3961302529984435,-0.8219244972075563,14.375,26.3125,22.25
161.0,0.0,-0.18310546875,-0.48828125,0.3724478896450697,-0.3962523270363475,-0.8276619769890439,14.375,24.875,22.25
161.5,-0.06103515625,-0.18310546875,0.3662109375,0.3767204809717093,-0.3939329203161718,-0.8224127933591724,13.375,24.125,27.125
162.0,0.1220703125,-0.3662109375,0.244140625,0.3741569261757256,-0.3955198828089236,-0.82692953276162,13.0625,24.125,23.625
162.5,0.3662109375,-0.1220703125,0.06103515625,0.3735465559862056,-0.3932004760887478,-0.82570879238258,14.0,25.25,26.1875
163.0,0.48828125,-0.1220703125,0.06103515625,0.3731803338724936,-0.3928342539750358,-0.8211920529801324,14.6875,22.75,26.1875
163.5,0.0,-0.06103515625,0.0,0.3750114444410535,-0.3901486251411481,-0.8238776818140202,13.375,25.25,27.125
164.0,0.06103515625,-0.06103515625,0.0,0.3736686300241096,-0.3944212164677877,-0.826075014496292,13.375,24.5,26.1875
164.5,0.54931640625,0.06103515625,-0.06103515625,0.3725699636829737,-0.3984496597186193,-0.8292489394817957,14.375,25.625,23.625
165.0,0.244140625,0.06103515625,0.0,0.3719595934934537,-0.3977172154911954,-0.825464644306772,14.375,26.3125,24.4375
165.5,-0.1220703125,0.0,0.06103515625,0.3765984069338053,-0.3971068453016754,-0.8281502731406598,11.0,26.3125,26.1875
166.0,0.91552734375,1.3427734375,-1.15966796875,0.3875850703451643,-0.3941770683919797,-0.8294930875576036,-9.1875,31.75,14.75
166.5,27.587890625,59.9365234375,-102.1728515625,0.6806848353526413,-0.4024781029694509,-0.5995056001464888,24.125,29.5625,12.9375
167.0,21.17919921875,-78.125,118.10302734375,0.6762901699880978,-0.5456709494308298,-0.7107150486770226,14.0,29.1875,13.4375
167.5,7.8125,20.32470703125,-19.71435546875,-0.1009552293465987,-0.478164006469924,-0.6290475173192541,-2.4375,31.0625,20.9375
168.0,-45.10498046875,58.28857421875,-45.8984375,0.716574602496414,-0.4588763084810938,-0.6682332834864345,-2.75,28.125,23.125
168.5,15.869140625,10.68115234375,-17.88330078125,0.8772240363780633,-0.2354808191167943,-0.5833918271431623,9.3125,33.1875,12.5
169.0,61.6455078125,-65.185546875,45.7763671875,0.5465254676961577,-0.3444929349650563,-0.6893520920438245,9.6875,32.0625,16.0
169.5,-33.38623046875,5.31005859375,4.08935546875,0.4326303903317362,-0.4449598681600391,-0.6081728568376721,8.3125,32.0625,15.625
170.0,-1.15966796875,-0.1220703125,0.48828125,0.4406872768333995,-0.4984282967619861,-0.7445295571764275,11.0,31.375,18.25
170.5,1.03759765625,-0.42724609375,-0.06103515625,0.4372692037720878,-0.4906155583361308,-0.7318338572344126,7.625,32.4375,13.8125
171.0,-0.1220703125,-0.30517578125,0.30517578125,0.4434949797051912,-0.4908597064119388,-0.7340311899166845,8.3125,34.3125,6.6875
171.5,6.89697265625,1.52587890625,-5.55419921875,0.4613177892391735,-0.4992828150273141,-0.7444074831385236,9.3125,35.0,6.6875
172.0,-14.70947265625,11.29150390625,7.38525390625,0.5344401379436629,-0.6150090029602954,-0.5670339060640278,9.3125,33.5625,8.0625
172.5,-2.5634765625,-0.732421875,-0.18310546875,0.4537491988891262,-0.6871547593615528,-0.532609027375103,10.6875,34.6875,7.1875
173.0,0.8544921875,0.244140625,0.3662109375,0.4533829767754143,-0.6888637958922086,-0.5387127292703024,10.6875,35.0,10.3125
173.5,0.06103515625,-0.1220703125,0.244140625,0.4576555681020539,-0.6830042420728172,-0.5370036927396465,9.3125,35.6875,7.1875
174.0,0.0,0.0,-0.1220703125,0.456190679647206,-0.6821497238074893,-0.5382244331186865,10.0,33.5625,4.0
174.5,0.30517578125,-0.18310546875,0.244140625,0.4611957152012695,-0.6863002410962249,-0.5423749504074221,9.0,33.1875,5.8125
175.0,0.3662109375,0.18310546875,0.18310546875,0.4574114200262459,-0.6866664632099369,-0.5365153965880306,11.0,33.1875,8.4375
175.5,0.42724609375,0.06103515625,-0.244140625,0.4600970488601337,-0.6831263161107212,-0.5395672475356303,9.6875,35.3125,9.8125
176.0,0.30517578125,-0.30517578125,0.30517578125,0.4572893459883419,-0.684591204565569,-0.5379802850428785,11.3125,32.8125,11.625
176.5,0.06103515625,-0.1220703125,-0.18310546875,0.4594866786706137,-0.684347056489761,-0.5371257667775506,9.0,33.5625,7.1875
177.0,-1.46484375,0.244140625,1.15966796875,0.456068605609302,-0.673360393078402,-0.5418866542558062,9.3125,34.6875,6.6875
177.5,0.54931640625,-0.244140625,-0.06103515625,0.455824457533494,-0.6887417218543046,-0.5359050263985107,9.3125,34.6875,9.8125
178.0,-0.06103515625,-0.42724609375,0.3662109375,0.456678975798822,-0.6836146122623371,-0.5418866542558062,9.0,35.3125,10.3125
178.5,0.30517578125,-0.1220703125,0.0,0.4550920133060701,-0.6860560930204169,-0.5399334696493423,10.3125,33.5625,5.8125
179.0,0.42724609375,-0.06103515625,0.244140625,0.45631275368511,-0.684102908413953,-0.5387127292703024,11.3125,33.9375,9.8125
179.5,2.13623046875,0.06103515625,-0.79345703125,0.4547257911923582,-0.6766563921018097,-0.5376140629291666,10.0,34.3125,8.0625
180.0,0.06103515625,0.0,-0.3662109375,0.4537491988891262,-0.684347056489761,-0.5339518417920469,12.0,33.1875,11.625
180.5,0.48828125,-0.42724609375,0.1220703125,0.4542374950407422,-0.6853236487929929,-0.5410321359904782,8.6875,33.9375,9.8125
181.0,-0.06103515625,-0.30517578125,-0.18310546875,0.45631275368511,-0.6830042420728172,-0.5348063600573748,9.0,33.9375,8.0625
181.5,0.1220703125,0.06103515625,0.30517578125,0.4552140873439741,-0.6919156468398083,-0.5363933225501266,10.6875,33.5625,5.375
182.0,0.54931640625,-0.1220703125,0.06103515625,0.455824457533494,-0.6875209814752647,-0.5367595446638386,10.0,33.5625,8.9375
182.5,-0.1220703125,-0.18310546875,0.42724609375,0.4531388286996063,-0.685811944944609,-0.5337076937162389,9.6875,31.4375,5.8125
183.0,0.06103515625,-0.18310546875,0.18310546875,0.4537491988891262,-0.6836146122623371,-0.5340739158299509,10.6875,32.8125,7.1875
183.5,-0.06103515625,0.0,0.30517578125,0.4521622363963744,-0.685811944944609,-0.531998657185583,11.0,35.3125,5.375
184.0,0.244140625,-0.30517578125,0.1220703125,0.4544816431165502,-0.684224982451857,-0.5352946562089907,10.6875,32.4375,6.6875
184.5,0.1220703125,0.0,-0.06103515625,0.456068605609302,-0.6839808343760491,-0.5370036927396465,10.0,35.0,5.375
185.0,0.18310546875,-0.06103515625,-0.06103515625,0.4538712729270302,-0.6882534257026887,-0.5348063600573748,11.0,32.8125,8.9375
185.5,0.48828125,-0.06103515625,0.1220703125,0.45631275368511,-0.6872768333994568,-0.5361491744743186,9.3125,34.3125,10.75
186.0,0.3662109375,-0.18310546875,0.30517578125,0.4515518662068544,-0.6886196478164006,-0.5372478408154546,11.0,35.3125,11.625
