time,SACR_gyr_x,SACR_gyr_y,SACR_gyr_z,SACR_acc_x,SACR_acc_y,SACR_acc_z,SACR_mag_x,SACR_mag_y,SACR_mag_z
29.0,4.33349609375,-0.06103515625,0.6103515625,0.9519333475753043,-0.0250251777703176,0.2808923612170781,-29.8125,0.75,-40.5625
29.5,0.6103515625,-0.30517578125,-0.48828125,0.9513229773857844,-0.0222174748985259,0.2858973967711417,-30.9375,0.75,-40.625
30.0,0.244140625,0.48828125,-0.3662109375,0.9529099398785364,-0.0301522873622852,0.2879726554155095,-33.0625,0.75,-36.125
30.5,0.67138671875,-0.1220703125,0.1220703125,0.9541306802575762,-0.0235602893154698,0.2800378429517502,-31.6875,1.5,-37.6875
31.0,0.6103515625,0.06103515625,0.3662109375,0.9535203100680564,-0.0269783623767815,0.2868739890743736,-30.9375,0.0,-38.5625
31.5,0.244140625,0.18310546875,-0.244140625,0.9535203100680564,-0.0273445844904934,0.2851649525437177,-30.1875,0.75,-38.125
32.0,-0.06103515625,0.0,0.06103515625,0.9519333475753043,-0.0295419171727652,0.2851649525437177,-31.6875,0.0,-36.9375
32.5,0.3662109375,-0.30517578125,-0.1220703125,0.9526657918027284,-0.0279549546800134,0.2854091006195257,-31.9375,1.5,-36.5
33.0,-1.46484375,0.3662109375,0.42724609375,0.9586474196600238,-0.0311288796655171,0.2662434766685995,-30.5625,-0.375,-39.375
33.5,-1.708984375,3.0517578125,-0.42724609375,0.9603564561906796,-0.0354014709921567,0.282235175634022,-32.6875,-0.375,-37.3125
34.0,0.244140625,0.67138671875,0.30517578125,0.955595568712424,-0.0292977690969573,0.2744224372081667,-32.3125,-0.375,-38.9375
34.5,-1.89208984375,2.0751953125,-0.54931640625,0.9623096407971434,-0.0335703604235969,0.2550126651814325,-31.6875,1.125,-37.6875
35.0,-0.732421875,0.0,-1.15966796875,0.95669423505356,-0.0361339152195806,0.2724692526017029,-30.1875,1.5,-38.5625
35.5,0.79345703125,-1.89208984375,-0.30517578125,0.9648731955931272,-0.0509048738059633,0.2735679189428388,-31.6875,-0.75,-38.9375
36.0,3.72314453125,-1.64794921875,-2.5634765625,0.9612109744560076,-0.0192876979888302,0.2376781517990661,-31.9375,0.375,-38.9375
36.5,-1.15966796875,1.03759765625,0.6103515625,0.9598681600390636,-0.0279549546800134,0.2547685171056245,-31.3125,1.5,-39.75
37.0,0.67138671875,0.30517578125,-0.48828125,0.9597460860011596,-0.0181890316476943,0.2575762199774163,-34.125,0.375,-36.125
37.5,-1.28173828125,0.3662109375,-0.3662109375,0.9553514206366162,-0.0295419171727652,0.282601397747734,-31.9375,0.75,-38.5625
38.0,1.15966796875,-2.99072265625,-1.15966796875,0.9659718619342632,-0.02111880855739,0.2375560777611621,-31.9375,-0.75,-35.25
38.5,-0.732421875,1.3427734375,0.244140625,0.9613330484939115,-0.0262459181493575,0.2506179998168889,-31.9375,1.125,-39.75
39.0,0.18310546875,-0.06103515625,0.0,0.9609668263801996,-0.020752586443678,0.2545243690298165,-33.0625,0.375,-37.3125
39.5,-0.3662109375,-0.42724609375,0.732421875,0.95669423505356,0.010132145146031,0.239143040253914,-31.9375,1.5,-39.375
40.0,6.8359375,0.244140625,0.54931640625,0.9581591235084078,-0.0501724295785393,0.2548905911435285,-31.9375,0.375,-36.5
40.5,-6.89697265625,0.0,-2.5634765625,0.9582811975463118,-0.0152592547379985,0.2590411084322642,-33.8125,-1.0625,-36.5
41.0,-2.0751953125,1.8310546875,1.03759765625,0.9627979369487594,-0.0089114047669911,0.2423169652394177,-33.8125,0.0,-36.875
41.5,3.41796875,-0.244140625,0.0,0.9619434186834316,-0.0151371807000946,0.2528153324991607,-33.0625,0.75,-35.25
42.0,-2.01416015625,0.79345703125,-0.48828125,0.9624317148350474,-0.020874660481582,0.261116367076632,-33.0625,1.125,-35.25
42.5,-0.06103515625,0.06103515625,0.0,0.9602343821527756,-0.0240485854670857,0.2551347392193365,-33.0625,1.9375,-38.125
43.0,0.0,0.06103515625,-0.06103515625,0.9601123081148716,-0.0201422162541581,0.2557451094088565,-33.0625,1.9375,-36.9375
43.5,0.06103515625,-0.06103515625,-0.244140625,0.9596240119632558,-0.0203863643299661,0.2567217017120883,-32.3125,1.125,-40.1875
44.0,0.1220703125,0.0,-0.06103515625,0.9609668263801996,-0.02172917874691,0.2580645161290322,-32.6875,0.0,-37.75
44.5,1.52587890625,-1.8310546875,-0.54931640625,0.9606006042664876,-0.0223395489364299,0.2702719199194311,-31.9375,0.75,-37.3125
45.0,-2.13623046875,4.69970703125,1.3427734375,0.955717642750328,-0.0228278450880459,0.249763481551561,-31.3125,1.125,-40.1875
45.5,1.708984375,-3.11279296875,-0.8544921875,0.9598681600390636,-0.021607104709006,0.2905362102114933,-31.9375,1.5,-39.8125
46.0,-1.03759765625,1.46484375,-0.30517578125,0.9630420850245676,-0.0228278450880459,0.2641682180242317,-33.4375,0.75,-38.5625
46.5,-0.1220703125,0.42724609375,-0.1220703125,0.9658497878963592,-0.0338145084994048,0.2789391766106143,-31.3125,0.75,-38.9375
47.0,-0.18310546875,-0.1220703125,-0.6103515625,0.9582811975463118,-0.0175786614581743,0.2597735526596881,-31.9375,0.375,-38.125
47.5,-0.1220703125,-2.62451171875,-0.8544921875,0.9653614917447432,-0.0408948026978362,0.260872219000824,-31.9375,0.75,-34.875
48.0,0.54931640625,0.244140625,-0.06103515625,0.9592577898495438,-0.0137943662831507,0.2378002258369701,-32.3125,1.5,-37.3125
48.5,1.46484375,-2.0751953125,-2.5634765625,0.9669484542374952,-0.0312509537034211,0.2458571123386334,-33.0625,0.75,-38.5625
49.0,0.06103515625,2.685546875,0.06103515625,0.9647511215552232,0.0001220740379039,0.2461012604144413,-32.6875,1.125,-38.5625
49.5,-0.42724609375,-0.30517578125,-0.91552734375,0.9649952696310312,-0.0195318460646382,0.2585528122806482,-33.4375,0.0,-39.375
50.0,-0.244140625,-0.3662109375,-0.18310546875,0.9634083071382794,-0.0139164403210547,0.2359691152684103,-31.9375,0.375,-39.0
50.5,-0.18310546875,0.1220703125,0.18310546875,0.966582232123783,-0.02111880855739,0.2478102969450972,-32.6875,0.75,-39.375
51.0,-0.91552734375,0.9765625,0.54931640625,0.9624317148350474,-0.0148930326242866,0.2469557786797692,-32.6875,0.0,-38.9375
51.5,1.64794921875,-0.06103515625,-1.15966796875,0.9581591235084078,-0.0198980681783501,0.2524491103854487,-31.6875,1.125,-35.6875
52.0,0.30517578125,2.197265625,-0.54931640625,0.957548753318888,-0.0268562883388775,0.2736899929807428,-31.6875,0.75,-36.125
52.5,-1.0986328125,0.8544921875,0.79345703125,0.9585253456221198,-0.032593768120365,0.2840662862025818,-33.0625,1.5,-39.375
53.0,0.06103515625,-2.9296875,-0.06103515625,0.9584032715842158,-0.0275887325663014,0.2575762199774163,-33.0625,0.0,-38.125
53.5,-2.197265625,1.953125,0.54931640625,0.9651173436689352,-0.0087893307290871,0.2545243690298165,-33.0625,-0.375,-36.9375
54.0,-0.06103515625,-0.3662109375,0.244140625,0.9603564561906796,-0.0241706595049897,0.2546464430677205,-33.4375,2.3125,-40.1875
54.5,-0.1220703125,-0.06103515625,0.0,0.9585253456221198,-0.0247810296945097,0.2547685171056245,-31.9375,1.9375,-35.6875
55.0,0.1220703125,0.18310546875,-0.06103515625,0.9612109744560076,-0.0245368816187017,0.2523270363475448,-33.4375,0.75,-37.75
55.5,0.42724609375,-0.06103515625,0.06103515625,0.9610889004181036,-0.0239265114291818,0.261238441114536,-31.9375,1.5,-38.125
56.0,-0.1220703125,-0.1220703125,-0.18310546875,0.9606006042664876,-0.0230719931638538,0.2585528122806482,-33.0625,1.9375,-34.5
56.5,-0.06103515625,0.54931640625,0.0,0.9630420850245676,-0.021240882595294,0.2546464430677205,-32.3125,1.5,-37.3125
57.0,-0.3662109375,0.06103515625,0.1220703125,0.9603564561906796,-0.02172917874691,0.249763481551561,-32.3125,1.125,-36.5
57.5,-0.06103515625,0.0,-0.06103515625,0.9613330484939115,-0.0245368816187017,0.2539139988402966,-33.0625,1.125,-36.125
58.0,0.18310546875,0.0,-0.06103515625,0.9609668263801996,-0.0235602893154698,0.2545243690298165,-31.9375,1.5,-37.75
58.5,0.30517578125,0.1220703125,-0.06103515625,0.9610889004181036,-0.0233161412396618,0.2524491103854487,-33.4375,0.75,-36.5
59.0,0.18310546875,0.0,0.0,0.9597460860011596,-0.0236823633533738,0.2550126651814325,-33.4375,1.9375,-38.125
59.5,-0.1220703125,0.0,0.0,0.9610889004181036,-0.0269783623767815,0.2550126651814325,-31.3125,0.75,-36.9375
60.0,0.1220703125,-0.06103515625,-0.1220703125,0.9609668263801996,-0.0239265114291818,0.2562334055604724,-33.0625,3.0,-38.5625
60.5,0.06103515625,0.06103515625,-0.06103515625,0.9607226783043916,-0.0238044373912778,0.2534257026886807,-31.6875,1.9375,-37.3125
61.0,0.1220703125,0.1220703125,-0.18310546875,0.9626758629108554,-0.0222174748985259,0.2561113315225684,-31.6875,0.75,-36.5
61.5,0.18310546875,0.0,-0.1220703125,0.9612109744560076,-0.0218512527848139,0.2520828882717368,-31.9375,0.375,-37.75
62.0,0.0,0.06103515625,-0.1220703125,0.9599902340769676,-0.0227057710501419,0.2555009613330485,-34.125,1.5,-37.3125
62.5,-0.06103515625,0.0,-0.1220703125,0.9613330484939115,-0.0236823633533738,0.2558671834467604,-31.3125,0.75,-37.75
63.0,0.0,-0.1220703125,-0.1220703125,0.9608447523422956,-0.0247810296945097,0.2550126651814325,-32.3125,1.5,-40.625
63.5,0.3662109375,-0.18310546875,-0.06103515625,0.9609668263801996,-0.0251472518082216,0.2558671834467604,-33.4375,3.0,-37.3125
64.0,0.06103515625,0.06103515625,-0.06103515625,0.9606006042664876,-0.0258796960356456,0.2544022949919126,-31.9375,1.125,-39.0
64.5,0.06103515625,0.06103515625,-0.06103515625,0.9606006042664876,-0.0242927335428937,0.2533036286507767,-32.6875,0.375,-37.3125
65.0,0.244140625,0.06103515625,-0.06103515625,0.9610889004181036,-0.0241706595049897,0.2572099978637043,-31.9375,1.5,-36.125
65.5,0.0,0.06103515625,-0.06103515625,0.9606006042664876,-0.0235602893154698,0.2552568132572405,-31.9375,2.6875,-37.3125
66.0,-0.06103515625,0.0,-0.244140625,0.9620654927213356,-0.0219733268227179,0.2555009613330485,-32.6875,0.75,-37.75
66.5,-0.18310546875,0.06103515625,-0.1220703125,0.9618213446455276,-0.0218512527848139,0.2545243690298165,-33.0625,1.5,-36.5
67.0,0.1220703125,0.06103515625,0.06103515625,0.9616992706076236,-0.0234382152775658,0.2524491103854487,-31.6875,1.9375,-38.1875
67.5,0.06103515625,-0.18310546875,-0.1220703125,0.9629200109866634,-0.0272225104525894,0.2568437757499924,-32.6875,1.5,-38.1875
68.0,0.18310546875,-0.06103515625,0.0,0.9602343821527756,-0.021240882595294,0.2530594805749687,-33.4375,1.9375,-39.0
68.5,0.18310546875,0.1220703125,-0.18310546875,0.9590136417737358,-0.0242927335428937,0.2551347392193365,-33.4375,1.125,-37.75
69.0,0.06103515625,-0.244140625,-0.06103515625,0.9602343821527756,-0.0230719931638538,0.2575762199774163,-31.9375,1.125,-36.5
69.5,-0.30517578125,0.06103515625,-0.06103515625,0.9597460860011596,-0.0219733268227179,0.2542802209540086,-32.6875,0.375,-39.8125
70.0,0.244140625,-0.30517578125,0.0,0.9604785302285836,-0.0252693258461256,0.2529374065370647,-33.4375,1.125,-37.3125
70.5,0.6103515625,-0.30517578125,-0.06103515625,0.9596240119632558,-0.0238044373912778,0.2552568132572405,-33.0625,1.125,-38.1875
71.0,0.3662109375,-0.30517578125,0.0,0.9606006042664876,-0.0251472518082216,0.2529374065370647,-32.3125,1.5,-39.8125
71.5,0.1220703125,0.18310546875,0.0,0.9642628254036072,-0.02111880855739,0.2595294045838801,-31.9375,0.75,-40.9375
72.0,0.0,0.18310546875,-0.1220703125,0.9618213446455276,-0.0250251777703176,0.2541581469161046,-32.6875,0.75,-38.1875
72.5,-0.30517578125,-0.06103515625,-0.18310546875,0.9609668263801996,-0.0240485854670857,0.2546464430677205,-33.0625,2.3125,-36.125
73.0,0.1220703125,-0.18310546875,0.0,0.9614551225318156,-0.0257576219977416,0.2540360728782006,-31.3125,3.0,-36.9375
73.5,0.18310546875,-0.244140625,-0.06103515625,0.9592577898495438,-0.0236823633533738,0.2561113315225684,-32.6875,0.0,-40.1875
74.0,-0.06103515625,-0.1220703125,-0.06103515625,0.9630420850245676,-0.0247810296945097,0.2563554795983764,-32.6875,1.9375,-38.5625
74.5,0.1220703125,0.1220703125,-0.06103515625,0.9618213446455276,-0.0250251777703176,0.2553788872951445,-33.4375,1.5,-39.8125
75.0,0.54931640625,-0.18310546875,0.06103515625,0.9591357158116398,-0.0222174748985259,0.2575762199774163,-33.4375,0.0,-35.3125
75.5,-0.30517578125,-0.06103515625,-0.1220703125,0.9607226783043916,-0.0225836970122379,0.2555009613330485,-33.4375,0.75,-35.6875
76.0,0.0,0.244140625,-0.1220703125,0.9613330484939115,-0.0261238441114535,0.2558671834467604,-30.9375,1.125,-38.125
76.5,0.3662109375,-0.30517578125,-0.1220703125,0.9587694936979276,-0.0256355479598376,0.2555009613330485,-32.6875,0.75,-36.9375
77.0,0.06103515625,0.06103515625,-0.1220703125,0.9613330484939115,-0.0242927335428937,0.2556230353709525,-34.5,1.125,-39.8125
77.5,0.0,0.0,-0.1220703125,0.9601123081148716,-0.0250251777703176,0.2579424420911282,-31.9375,0.75,-37.3125
78.0,0.244140625,0.30517578125,-0.06103515625,0.9609668263801996,-0.0260017700735496,0.2561113315225684,-31.3125,2.3125,-37.75
78.5,-0.06103515625,0.06103515625,0.0,0.9613330484939115,-0.0278328806421094,0.2574541459395123,-31.9375,1.125,-38.5625
79.0,-0.244140625,-0.06103515625,-0.1220703125,0.9599902340769676,-0.0275887325663014,0.2563554795983764,-33.8125,0.0,-37.375
79.5,0.18310546875,-0.18310546875,-0.1220703125,0.9599902340769676,-0.0267342143009735,0.2548905911435285,-31.9375,2.3125,-38.5625
80.0,0.0,-0.06103515625,-0.18310546875,0.9613330484939115,-0.0257576219977416,0.2562334055604724,-33.0625,0.375,-37.3125
80.5,0.18310546875,-0.1220703125,-0.06103515625,0.9591357158116398,-0.0234382152775658,0.2545243690298165,-33.0625,1.9375,-38.1875
81.0,-0.06103515625,0.1220703125,-0.06103515625,0.9615771965697196,-0.0261238441114535,0.2556230353709525,-32.6875,2.3125,-40.25
81.5,0.244140625,-0.06103515625,0.0,0.9604785302285836,-0.0263679921872615,0.2574541459395123,-31.3125,1.9375,-38.1875
82.0,-0.06103515625,0.0,-0.1220703125,0.9586474196600238,-0.0239265114291818,0.2587969603564561,-32.6875,0.75,-38.5625
82.5,0.06103515625,-0.06103515625,-0.18310546875,0.9593798638874478,-0.0272225104525894,0.2557451094088565,-32.6875,2.6875,-37.75
83.0,0.06103515625,0.0,-0.06103515625,0.9588915677358316,-0.0257576219977416,0.2561113315225684,-32.6875,2.3125,-36.125
83.5,0.18310546875,-0.1220703125,-0.06103515625,0.9581591235084078,-0.0241706595049897,0.2569658497878964,-32.3125,2.3125,-40.9375
84.0,0.244140625,-0.06103515625,-0.18310546875,0.9607226783043916,-0.0246589556566057,0.2546464430677205,-31.3125,3.0,-38.9375
84.5,0.244140625,-0.18310546875,-0.18310546875,0.9598681600390636,-0.0257576219977416,0.2576982940153203,-31.3125,0.375,-37.3125
85.0,0.67138671875,1.708984375,0.79345703125,0.9621875667592394,-0.020874660481582,0.2406079287087618,-33.8125,1.125,-38.125
85.5,0.3662109375,-0.54931640625,0.42724609375,0.9581591235084078,-0.0385753959776604,0.2614825891903439,-32.3125,-0.375,-35.6875
86.0,-1.77001953125,2.0751953125,0.0,0.9584032715842158,-0.0225836970122379,0.2456129642628254,-32.6875,2.3125,-37.75
86.5,0.48828125,-1.708984375,2.5634765625,0.9653614917447432,-0.0415051728873561,0.2758873256630146,-33.4375,3.8125,-36.9375
87.0,-0.54931640625,-0.91552734375,0.1220703125,0.967802972502823,-0.0549333170567949,0.2323068941312906,-32.6875,1.125,-38.5625
87.5,-0.79345703125,1.3427734375,0.67138671875,0.966460158085879,-0.0358897671437727,0.2419507431257057,-34.5,2.3125,-36.5625
88.0,-0.06103515625,0.48828125,-0.244140625,0.9602343821527756,-0.0067140720847193,0.2310861537522507,-33.0625,1.125,-39.375
88.5,-1.3427734375,1.220703125,-0.54931640625,0.9637745292519914,-0.0454115421002838,0.2670979949339274,-32.3125,2.3125,-39.0
89.0,1.28173828125,-3.11279296875,0.30517578125,0.9619434186834316,-0.0244148075807977,0.2551347392193365,-33.0625,0.75,-38.5625
89.5,-2.685546875,1.953125,0.79345703125,0.9670705282753992,-0.02111880855739,0.2485427411725211,-33.8125,-0.75,-36.5625
90.0,-0.1220703125,-0.06103515625,0.0,0.9635303811761834,-0.0251472518082216,0.2471999267555772,-33.8125,0.75,-35.3125
90.5,0.1220703125,0.42724609375,-0.1220703125,0.9646290475173191,-0.021607104709006,0.2469557786797692,-30.9375,1.5,-36.9375
91.0,-0.3662109375,0.06103515625,-0.18310546875,0.9631641590624714,-0.0278328806421094,0.2418286690878017,-32.6875,2.3125,-39.8125
91.5,0.0,0.06103515625,-0.1220703125,0.9637745292519914,-0.0241706595049897,0.2458571123386334,-33.4375,1.5,-36.125
92.0,0.244140625,-0.3662109375,-0.06103515625,0.9620654927213356,-0.0256355479598376,0.2436597796563616,-33.4375,1.5,-39.0
92.5,-0.06103515625,0.1220703125,-0.1220703125,0.9642628254036072,-0.0260017700735496,0.2426831873531296,-33.4375,1.5,-39.8125
93.0,0.06103515625,0.1220703125,-0.06103515625,0.9643848994415112,-0.0252693258461256,0.2436597796563616,-34.5,2.6875,-36.125
93.5,2.13623046875,0.67138671875,-0.30517578125,0.9695120090334788,-0.0549333170567949,0.2556230353709525,-31.9375,-0.75,-35.6875
94.0,0.42724609375,-1.15966796875,-0.244140625,0.9668263801995912,-0.0134281441694387,0.2330393383587145,-33.0625,0.75,-36.5625
94.5,-0.732421875,0.732421875,0.3662109375,0.9658497878963592,-0.0145268105105746,0.2375560777611621,-33.0625,-0.75,-38.5625
95.0,-0.3662109375,0.30517578125,-0.67138671875,0.967314676351207,-0.020996734519486,0.2414624469740897,-33.0625,0.375,-38.1875
95.5,-0.06103515625,0.244140625,-0.244140625,0.966338084047975,-0.0192876979888302,0.2408520767845698,-34.125,0.0,-38.1875
96.0,0.06103515625,0.18310546875,-0.1220703125,0.9646290475173191,-0.0203863643299661,0.2371898556474501,-33.4375,0.375,-35.6875
96.5,0.18310546875,-0.1220703125,-0.06103515625,0.9658497878963592,-0.0194097720267342,0.2370677816095462,-31.6875,1.5,-35.6875
97.0,0.0,0.06103515625,0.0,0.9651173436689352,-0.0201422162541581,0.238288521988586,-33.8125,0.75,-36.9375
97.5,-0.06103515625,0.30517578125,-0.1220703125,0.9643848994415112,-0.0168462172307504,0.238654744102298,-33.4375,0.75,-36.9375
98.0,-0.1220703125,0.0,-0.18310546875,0.9654835657826472,-0.0203863643299661,0.23902096621601,-31.9375,2.3125,-36.5
98.5,0.06103515625,0.06103515625,-0.06103515625,0.9657277138584552,-0.0233161412396618,0.2404858546708578,-34.875,1.5,-40.625
99.0,0.0,0.1220703125,-0.06103515625,0.9649952696310312,-0.021240882595294,0.2378002258369701,-32.3125,0.375,-36.5
99.5,0.1220703125,-0.06103515625,-0.06103515625,0.9647511215552232,-0.020874660481582,0.2367015594958342,-33.0625,0.375,-39.8125
100.0,0.30517578125,-0.06103515625,-0.1220703125,0.9637745292519914,-0.0206305124057741,0.2325510422070986,-34.125,1.9375,-39.0
100.5,0.3662109375,0.0,-0.18310546875,0.9660939359721672,-0.0200201422162541,0.2375560777611621,-33.4375,-0.75,-39.0
101.0,-0.1220703125,-0.6103515625,0.1220703125,0.9627979369487594,-0.0183111056855983,0.2356028931546983,-34.125,0.75,-38.1875
101.5,0.06103515625,0.3662109375,-0.18310546875,0.9660939359721672,-0.0198980681783501,0.2365794854579302,-34.875,0.0,-39.8125
102.0,0.732421875,-0.244140625,0.06103515625,0.9689016388439587,-0.0230719931638538,0.2376781517990661,-34.5,0.375,-39.8125
102.5,2.13623046875,-1.40380859375,-1.0986328125,0.9715872676778466,-0.0184331797235023,0.2393871883297219,-34.875,-0.375,-33.6875
103.0,-1.708984375,0.244140625,1.52587890625,0.9728080080568864,-0.0063478499710074,0.2077700125125889,-33.8125,-1.0625,-32.8125
103.5,-0.244140625,1.46484375,-0.244140625,0.9712210455641348,-0.0083010345774712,0.2141178624835963,-33.0625,-0.375,-35.3125
104.0,-1.46484375,2.38037109375,1.15966796875,0.967680898464919,-0.0197759941404461,0.2365794854579302,-34.5,-0.375,-36.9375
104.5,-0.9765625,0.48828125,0.244140625,0.9635303811761834,-0.0118411816766869,0.2403637806329538,-34.125,0.375,-37.75
105.0,5.126953125,-0.42724609375,-1.953125,0.9654835657826472,0.0002441480758079,0.2353587450788903,-33.4375,-1.0625,-37.75
105.5,-2.38037109375,2.9296875,0.1220703125,0.9635303811761834,-0.0251472518082216,0.2614825891903439,-31.9375,1.9375,-37.75
106.0,-3.2958984375,0.8544921875,-0.54931640625,0.9627979369487594,-0.0129398480178228,0.2224188970610675,-33.4375,-0.375,-36.5625
106.5,1.28173828125,-2.0751953125,-0.3662109375,0.955961790826136,-0.0333262123477889,0.217169713431196,-32.6875,-1.0625,-36.5625
107.0,-0.1220703125,-2.86865234375,-1.220703125,0.966460158085879,-0.0125736259041108,0.2296212652974028,-33.4375,-0.75,-37.375
107.5,1.28173828125,-2.25830078125,-2.38037109375,0.9697561571092868,0.0036622211371196,0.2480544450209051,-33.8125,0.0,-35.6875
108.0,-1.40380859375,1.46484375,0.1220703125,0.9671926023133032,-0.0145268105105746,0.2381664479506821,-33.0625,1.125,-36.125
108.5,0.30517578125,-0.244140625,-0.3662109375,0.9619434186834316,-0.021362956633198,0.2241279335917234,-33.4375,0.75,-36.9375
109.0,0.06103515625,0.06103515625,0.06103515625,0.9684133426923428,-0.0152592547379985,0.2419507431257057,-32.6875,-0.375,-36.9375
109.5,-0.06103515625,0.0,-0.06103515625,0.9646290475173191,-0.0134281441694387,0.2365794854579302,-33.8125,2.3125,-37.75
110.0,-0.18310546875,0.30517578125,-0.30517578125,0.9687795648060548,-0.0136722922452467,0.2380443739127781,-33.4375,2.6875,-35.6875
110.5,-0.1220703125,0.06103515625,-0.06103515625,0.966704306161687,-0.0140385143589587,0.2371898556474501,-32.6875,1.5,-36.125
111.0,0.244140625,0.0,-0.18310546875,0.9652394177068392,-0.0158696249275185,0.2356028931546983,-32.6875,0.75,-36.9375
111.5,-0.06103515625,-0.18310546875,-0.06103515625,0.9648731955931272,-0.0158696249275185,0.239265114291818,-33.4375,0.375,-35.3125
112.0,0.06103515625,0.244140625,-0.06103515625,0.9662160100100712,-0.0137943662831507,0.2414624469740897,-34.5,0.375,-39.0
112.5,-0.06103515625,0.30517578125,0.06103515625,0.9669484542374952,-0.0158696249275185,0.2359691152684103,-32.6875,0.375,-37.75
113.0,0.0,0.0,-0.06103515625,0.966338084047975,-0.0189214758751182,0.2396313364055299,-32.3125,-1.0625,-34.0625
113.5,0.244140625,0.0,-0.18310546875,0.9652394177068392,-0.0169682912686544,0.238898892178106,-32.3125,-1.0625,-35.3125
114.0,0.0,0.06103515625,0.0,0.9645069734794152,-0.0167241431928464,0.2357249671926023,-33.4375,0.375,-35.6875
114.5,0.18310546875,-0.06103515625,0.06103515625,0.9684133426923428,-0.0172124393444624,0.238654744102298,-32.3125,-0.375,-35.6875
115.0,0.30517578125,0.1220703125,0.0,0.9648731955931272,-0.0159916989654225,0.238776818140202,-33.0625,1.9375,-35.6875
115.5,0.1220703125,0.06103515625,-0.1220703125,0.9668263801995912,-0.0162358470412305,0.2378002258369701,-32.3125,1.125,-36.5625
116.0,0.244140625,0.18310546875,-0.1220703125,0.9649952696310312,-0.0150151066621906,0.239143040253914,-33.8125,0.0,-39.0
116.5,1.46484375,-2.50244140625,-0.732421875,0.9701223792229988,-0.0218512527848139,0.2442701498458815,-33.8125,1.5,-35.6875
117.0,-2.01416015625,4.2724609375,-0.30517578125,0.9643848994415112,-0.0113528855250709,0.2224188970610675,-33.8125,1.9375,-36.9375
117.5,0.1220703125,0.9765625,0.244140625,0.9618213446455276,-0.0163579210791344,0.2461012604144413,-30.9375,1.5,-36.9375
118.0,-0.1220703125,0.732421875,0.244140625,0.9597460860011596,-0.0172124393444624,0.2301095614490188,-32.6875,-0.75,-36.5625
118.5,1.03759765625,-2.25830078125,-0.54931640625,0.9632862331003754,-0.0161137730033265,0.2419507431257057,-34.5,0.375,-35.6875
119.0,1.220703125,-1.708984375,0.0,0.956938383129368,-0.0302743614001892,0.2426831873531296,-31.9375,0.0,-39.8125
119.5,2.01416015625,-0.06103515625,-1.708984375,0.9713431196020388,-0.010010071108127,0.2238837855159154,-32.6875,-1.4375,-37.3125
120.0,0.8544921875,0.244140625,-0.244140625,0.9659718619342632,0.0085451826532792,0.2398754844813379,-33.0625,-1.875,-34.875
120.5,-3.173828125,1.52587890625,2.197265625,0.9695120090334788,-0.0196539201025421,0.2663655507065035,-34.5,-0.375,-38.1875
121.0,-0.9765625,0.42724609375,0.48828125,0.9586474196600238,-0.0231940672017578,0.2191228980376598,-32.6875,-1.0625,-35.6875
121.5,0.67138671875,-0.42724609375,-0.91552734375,0.9607226783043916,-0.0223395489364299,0.2524491103854487,-32.3125,-2.625,-36.5625
122.0,-1.0986328125,-3.47900390625,0.1220703125,0.9514450514236884,-0.0142826624347666,0.2119205298013245,-34.875,0.0,-36.9375
122.5,-0.9765625,1.220703125,-1.89208984375,0.9626758629108554,-0.0061037018951994,0.2471999267555772,-33.4375,-0.75,-39.375
123.0,-3.662109375,3.5400390625,1.03759765625,0.968169194616535,-0.0001220740379039,0.2474440748313852,-33.0625,0.75,-38.1875
123.5,-0.244140625,-0.18310546875,0.1220703125,0.9647511215552232,-0.0054933317056794,0.2420728171636097,-33.0625,0.375,-34.5
124.0,-0.3662109375,0.42724609375,-0.1220703125,0.9641407513657032,-0.0112308114871669,0.2464674825281533,-32.6875,0.75,-36.9375
124.5,0.1220703125,0.3662109375,-0.18310546875,0.9630420850245676,-0.0148930326242866,0.2462233344523453,-31.9375,-0.375,-37.75
125.0,-0.1220703125,0.244140625,-0.1220703125,0.9615771965697196,-0.0125736259041108,0.2419507431257057,-33.8125,-0.375,-35.6875
125.5,-0.06103515625,-0.06103515625,-0.30517578125,0.9629200109866634,-0.010498367259743,0.2446363719595934,-34.5,0.75,-38.5625
126.0,-0.244140625,0.30517578125,0.0,0.9653614917447432,-0.0122074037903988,0.250129703665273,-32.6875,0.75,-37.375
126.5,0.1220703125,0.18310546875,-0.1220703125,0.9649952696310312,-0.010498367259743,0.2482985930967131,-31.9375,-0.375,-37.375
127.0,-0.42724609375,0.30517578125,-0.06103515625,0.9620654927213356,-0.0118411816766869,0.2485427411725211,-32.6875,1.125,-37.75
127.5,-0.30517578125,0.30517578125,0.06103515625,0.9620654927213356,-0.0124515518662068,0.2503738517410809,-34.125,1.125,-38.1875
128.0,0.0,0.244140625,0.0,0.9654835657826472,-0.0140385143589587,0.2504959257789849,-34.125,-0.75,-36.125
128.5,0.1220703125,-0.42724609375,0.06103515625,0.9636524552140874,-0.0146488845484786,0.2523270363475448,-32.6875,2.3125,-35.3125
129.0,-0.1220703125,-0.06103515625,-0.18310546875,0.9634083071382794,-0.0136722922452467,0.2476882229071932,-32.6875,0.75,-37.3125
129.5,0.06103515625,0.244140625,-0.18310546875,0.9645069734794152,-0.0139164403210547,0.2440260017700735,-32.6875,1.125,-40.625
