time,w,x,y,z
59.5,0.71012,-0.31774,-0.5744,-0.25511
60.0,0.71101,-0.31645,-0.57462,-0.25372
60.5,0.71059,-0.31629,-0.575,-0.25424
61.0,0.71032,-0.31672,-0.57469,-0.25516
61.5,0.71042,-0.31605,-0.575,-0.25502
62.0,0.71044,-0.31521,-0.57503,-0.25593
62.5,0.7109,-0.31313,-0.57554,-0.25605
63.0,0.71125,-0.31296,-0.57561,-0.25513
63.5,0.71129,-0.31253,-0.57586,-0.255
64.0,0.71117,-0.31216,-0.57611,-0.25521
64.5,0.7103,-0.31203,-0.57659,-0.25669
65.0,0.71023,-0.31041,-0.57681,-0.25837
65.5,0.70996,-0.31003,-0.57692,-0.25933
66.0,0.71057,-0.30865,-0.5775,-0.25801
66.5,0.71113,-0.30763,-0.57754,-0.25758
67.0,0.70981,-0.30789,-0.57796,-0.25995
67.5,0.70821,-0.30777,-0.57897,-0.26223
68.0,0.70755,-0.3092,-0.57925,-0.26171
68.5,0.70815,-0.30807,-0.57867,-0.26266
69.0,0.70854,-0.30785,-0.57837,-0.26256
69.5,0.70994,-0.3061,-0.578,-0.26163
70.0,0.71104,-0.30598,-0.5776,-0.25968
70.5,0.71169,-0.30578,-0.57732,-0.25873
71.0,0.71257,-0.30648,-0.57623,-0.2579
71.5,0.71351,-0.30598,-0.57608,-0.25622
72.0,0.7143,-0.30436,-0.57551,-0.25723
72.5,0.71417,-0.30375,-0.57589,-0.25745
73.0,0.71545,-0.30163,-0.57552,-0.25723
73.5,0.71533,-0.301,-0.57597,-0.25731
74.0,0.71369,-0.30153,-0.57656,-0.25989
74.5,0.71239,-0.30377,-0.57688,-0.26017
75.0,0.71183,-0.3039,-0.57734,-0.26052
75.5,0.71174,-0.30427,-0.57759,-0.25977
76.0,0.71308,-0.30243,-0.57776,-0.25785
76.5,0.71488,-0.30053,-0.57655,-0.25781
77.0,0.71354,-0.30205,-0.57663,-0.25956
77.5,0.71382,-0.30191,-0.57615,-0.26
78.0,0.71167,-0.30235,-0.57782,-0.26171
78.5,0.71213,-0.30241,-0.57754,-0.26097
79.0,0.7122,-0.30214,-0.57807,-0.25993
79.5,0.71273,-0.30134,-0.57814,-0.25922
80.0,0.71307,-0.30125,-0.57757,-0.25968
80.5,0.71226,-0.30136,-0.57772,-0.26144
81.0,0.7117,-0.30223,-0.57729,-0.2629
81.5,0.71054,-0.30343,-0.57819,-0.26268
82.0,0.711,-0.30365,-0.57799,-0.26161
82.5,0.71083,-0.30366,-0.57801,-0.26203
83.0,0.71189,-0.30331,-0.57758,-0.26052
83.5,0.71143,-0.30363,-0.57791,-0.26065
84.0,0.71066,-0.30503,-0.5778,-0.26135
84.5,0.71063,-0.30601,-0.57772,-0.26048
85.0,0.70923,-0.30735,-0.57828,-0.26148
85.5,0.71068,-0.30503,-0.57778,-0.26134
86.0,0.71237,-0.30401,-0.57693,-0.25981
86.5,0.69033,-0.26851,-0.64619,-0.18521
87.0,0.68789,-0.26367,-0.65286,-0.17696
87.5,0.67372,-0.2672,-0.61178,-0.31798
88.0,0.68506,-0.28739,-0.6196,-0.25405
88.5,0.74704,-0.27368,-0.53026,-0.29392
89.0,0.73401,-0.2779,-0.54065,-0.30323
89.5,0.72455,-0.29051,-0.5441,-0.30796
90.0,0.70352,-0.23712,-0.5454,-0.38966
90.5,0.72564,-0.26547,-0.56657,-0.28719
91.0,0.70822,-0.28684,-0.56847,-0.30539
91.5,0.70504,-0.29005,-0.5696,-0.30755
92.0,0.70366,-0.28941,-0.57067,-0.30931
92.5,0.70269,-0.29261,-0.57078,-0.30833
93.0,0.70135,-0.29473,-0.57077,-0.30937
93.5,0.70022,-0.29584,-0.57078,-0.31083
94.0,0.70099,-0.29669,-0.56992,-0.30986
94.5,0.69965,-0.29754,-0.57094,-0.31021
95.0,0.70165,-0.2952,-0.57276,-0.30452
95.5,0.71264,-0.314,-0.55314,-0.29639
96.0,0.71247,-0.31425,-0.5545,-0.29395
96.5,0.70667,-0.31418,-0.56076,-0.29614
97.0,0.70438,-0.30605,-0.5619,-0.30774
97.5,0.70013,-0.3085,-0.56435,-0.31048
98.0,0.69965,-0.30919,-0.56473,-0.31019
98.5,0.70004,-0.30625,-0.5651,-0.31155
99.0,0.69961,-0.30497,-0.56601,-0.31213
99.5,0.69911,-0.30528,-0.56636,-0.31229
100.0,0.7,-0.30459,-0.56558,-0.31239
100.5,0.69971,-0.30453,-0.56546,-0.31332
101.0,0.69832,-0.30701,-0.5661,-0.31282
101.5,0.69831,-0.30716,-0.56628,-0.3124
102.0,0.69946,-0.3063,-0.56577,-0.31159
102.5,0.70036,-0.30613,-0.56621,-0.30891
103.0,0.69954,-0.31024,-0.56704,-0.30514
103.5,0.70203,-0.30667,-0.56539,-0.30608
104.0,0.70309,-0.30695,-0.56432,-0.30532
104.5,0.73555,-0.33057,-0.51972,-0.2827
105.0,0.73398,-0.33241,-0.52298,-0.27841
105.5,0.72736,-0.32531,-0.53133,-0.2882
106.0,0.67316,-0.30477,-0.59275,-0.32102
106.5,0.6686,-0.30419,-0.59448,-0.32755
107.0,0.65741,-0.28979,-0.59515,-0.36042
107.5,0.63658,-0.31652,-0.62714,-0.31877
108.0,0.59927,-0.30401,-0.56635,-0.47804
108.5,0.57261,-0.31465,-0.57356,-0.49439
109.0,0.53916,-0.39078,-0.58904,-0.45833
109.5,0.57199,-0.42264,-0.51666,-0.47717
110.0,0.57383,-0.42564,-0.51627,-0.47251
110.5,0.56926,-0.41832,-0.52002,-0.4804
111.0,0.57001,-0.41875,-0.51978,-0.47939
