time,w,x,y,z
266.0,0.20315,0.89079,0.24674,-0.32341
266.5,0.21996,0.87924,0.23589,-0.35097
267.0,0.22704,0.87455,0.24038,-0.35508
267.5,0.25744,0.8742,0.26834,-0.31275
268.0,0.28456,0.8621,0.25276,-0.33498
268.5,0.27604,0.85466,0.27649,-0.34231
269.0,0.27351,0.85763,0.23289,-0.36841
269.5,0.13873,0.91894,0.23388,-0.28706
270.0,0.07738,0.93063,0.17772,-0.3111
270.5,-0.12768,0.93402,-0.00323,-0.33549
271.0,-0.20627,0.92347,-0.04538,-0.32102
271.5,-0.1564,0.93089,0.00484,-0.33064
272.0,-0.06864,0.90153,0.12663,-0.40904
272.5,-0.05262,0.89918,0.09878,-0.42336
273.0,-0.0909,0.90348,0.05829,-0.41519
273.5,0.00902,0.94825,0.07793,-0.30885
274.0,-0.05631,0.94915,0.04075,-0.30766
274.5,-0.05777,0.9458,0.02604,-0.31891
275.0,-0.05245,0.93653,0.08382,-0.33683
275.5,-0.09291,0.94495,0.0603,-0.3084
276.0,-0.0941,0.94357,0.08123,-0.30737
276.5,-0.07002,0.94456,0.09491,-0.30686
277.0,-0.08996,0.94102,0.07288,-0.31834
277.5,-0.19275,0.92211,0.07394,-0.32798
278.0,-0.19636,0.92116,0.07581,-0.32774
278.5,-0.19969,0.92092,0.05557,-0.33044
279.0,-0.15249,0.8901,0.05643,-0.42637
279.5,-0.20731,0.86714,0.08407,-0.4454
280.0,-0.21712,0.86648,0.07202,-0.444
280.5,-0.09151,0.92942,0.09606,-0.34553
281.0,-0.07102,0.94749,0.07815,-0.30238
281.5,-0.09892,0.9108,0.05752,-0.39731
282.0,-0.09097,0.92453,0.0513,-0.36689
282.5,-0.06784,0.9488,0.0709,-0.30088
283.0,0.03442,0.91942,0.16591,-0.35592
283.5,0.09563,0.89816,0.24766,-0.35118
284.0,0.07214,0.90552,0.2223,-0.35452
284.5,0.05954,0.91853,0.16941,-0.35266
285.0,0.12921,0.90589,0.20071,-0.35037
285.5,0.10716,0.92672,0.12915,-0.33677
286.0,0.06087,0.95074,0.12852,-0.27615
286.5,0.059,0.95189,0.13811,-0.2676
287.0,0.10499,0.94791,0.08017,-0.29049
287.5,0.13944,0.90916,0.12209,-0.3736
288.0,0.2035,0.89528,0.17126,-0.35797
288.5,0.19898,0.89969,0.16469,-0.35227
289.0,0.20135,0.89945,0.16364,-0.35202
289.5,0.20328,0.89779,0.17197,-0.35118
290.0,0.2071,0.89568,0.18463,-0.34789
290.5,0.20745,0.89541,0.18174,-0.3499
291.0,0.20446,0.89671,0.17716,-0.35067
291.5,0.19731,0.89188,0.17661,-0.36698
292.0,0.2359,0.88208,0.14849,-0.38019
292.5,0.21219,0.83802,0.11335,-0.49035
293.0,0.25018,0.83005,0.1483,-0.47618
293.5,0.20031,0.83552,0.14461,-0.49109
294.0,0.20884,0.83658,0.17345,-0.47614
294.5,0.2599,0.82288,0.17477,-0.47443
295.0,0.20729,0.83765,0.16308,-0.47864
295.5,0.21656,0.83479,0.16933,-0.47728
296.0,0.2253,0.83158,0.18309,-0.47375
296.5,0.21949,0.8325,0.1843,-0.4744
297.0,0.2187,0.83282,0.18747,-0.47295
297.5,0.21933,0.83157,0.18997,-0.47386
298.0,0.22467,0.82941,0.19927,-0.47132
298.5,0.22503,0.82993,0.20024,-0.46982
299.0,0.23021,0.82714,0.20973,-0.46807
299.5,0.22658,0.83071,0.2047,-0.46575
300.0,0.22458,0.83015,0.20274,-0.46857
300.5,0.26717,0.81728,0.21792,-0.46203
301.0,0.27512,0.8096,0.22755,-0.46618
301.5,0.27962,0.81728,0.21628,-0.45534
302.0,0.28564,0.81465,0.2116,-0.4585
302.5,0.295,0.81017,0.22137,-0.45589
303.0,0.29677,0.80863,0.214,-0.46098
303.5,0.30736,0.80255,0.227,-0.45843
304.0,0.29861,0.80861,0.21288,-0.46034
304.5,0.30938,0.8012,0.22797,-0.45895
305.0,0.30877,0.80411,0.21078,-0.46249
305.5,0.30209,0.80416,0.21638,-0.4642
306.0,0.29271,0.807,0.21143,-0.46757
306.5,0.29467,0.81772,0.22975,-0.43816
307.0,0.27083,0.8309,0.20901,-0.43913
307.5,0.28557,0.81412,0.23163,-0.44976
308.0,0.29127,0.81044,0.23269,-0.45216
308.5,0.2897,0.81123,0.22931,-0.45347
309.0,0.2892,0.81272,0.22691,-0.45234
309.5,0.30018,0.79686,0.22241,-0.47509
310.0,0.28042,0.80595,0.21158,-0.47677
310.5,0.28014,0.80636,0.211,-0.47647
311.0,0.25742,0.82035,0.19365,-0.47279
311.5,0.26534,0.8179,0.20696,-0.46695
312.0,0.26608,0.81778,0.20708,-0.46669
312.5,0.25711,0.82229,0.19339,-0.46967
313.0,0.29393,0.80645,0.19578,-0.47456
313.5,0.25701,0.82718,0.20656,-0.45536
314.0,0.29452,0.84773,0.22752,-0.37852
314.5,0.34372,0.77856,0.16401,-0.49956
315.0,0.3134,0.79453,0.15543,-0.49662
315.5,0.31516,0.78829,0.23149,-0.47547
316.0,0.3453,0.74899,0.20049,-0.52913
316.5,0.30977,0.76309,0.19468,-0.53303
317.0,0.29218,0.76271,0.17307,-0.55066
317.5,0.33096,0.69637,0.17421,-0.6129
318.0,0.33247,0.69418,0.19208,-0.60904
318.5,0.2476,0.85031,0.1675,-0.4345
319.0,0.26471,0.83988,0.17015,-0.44255
319.5,0.28167,0.83521,0.19393,-0.43098
320.0,0.37284,0.81013,0.18267,-0.41444
320.5,0.36566,0.81386,0.15738,-0.42358
321.0,0.33647,0.76625,0.10528,-0.53778
321.5,0.33704,0.78652,0.11865,-0.50399
322.0,0.34115,0.7848,0.14518,-0.49688
322.5,0.32475,0.80171,0.08505,-0.49488
323.0,0.34361,0.80124,0.0898,-0.48181
323.5,0.36053,0.77776,0.10318,-0.50471
324.0,0.38706,0.7547,0.13228,-0.51322
324.5,0.38095,0.76631,0.12615,-0.50198
325.0,0.41224,0.78876,0.17157,-0.42301
325.5,0.4205,0.7787,0.1508,-0.44082
326.0,0.40839,0.77471,0.14024,-0.46221
326.5,0.40016,0.78536,0.15431,-0.44669
327.0,0.37148,0.81141,0.15684,-0.42345
327.5,0.36768,0.81318,0.14397,-0.42786
328.0,0.37298,0.79004,0.18831,-0.44897
328.5,0.38449,0.78092,0.19144,-0.45379
329.0,0.36091,0.79389,0.19541,-0.44896
329.5,0.36019,0.79509,0.19662,-0.44686
330.0,0.34986,0.80142,0.19501,-0.44445
330.5,0.34356,0.80505,0.18959,-0.44515
331.0,0.33957,0.80729,0.18437,-0.44635
331.5,0.31356,0.80593,0.1644,-0.47478
332.0,0.32224,0.80229,0.1704,-0.47298
332.5,0.31539,0.8118,0.19032,-0.45339
333.0,0.38259,0.7788,0.22799,-0.44218
333.5,0.39349,0.77526,0.21074,-0.4472
334.0,0.36885,0.79022,0.19681,-0.44838
334.5,0.36789,0.78993,0.19287,-0.45135
335.0,0.3681,0.79016,0.18636,-0.4535
335.5,0.35373,0.79725,0.17971,-0.45522
336.0,0.34963,0.79671,0.16878,-0.46344
336.5,0.34931,0.78071,0.15422,-0.49494
337.0,0.32882,0.77637,0.15002,-0.51661
337.5,0.33007,0.77414,0.1571,-0.51704
338.0,0.3252,0.82213,0.19745,-0.42412
338.5,0.32456,0.82484,0.18773,-0.42344
339.0,0.33265,0.81347,0.17727,-0.44322
339.5,0.3684,0.78505,0.16361,-0.47066
340.0,0.34893,0.80531,0.18583,-0.44213
340.5,0.3469,0.80432,0.18794,-0.44459
341.0,0.3523,0.80054,0.19086,-0.44591
341.5,0.35942,0.79875,0.20488,-0.43714
342.0,0.34871,0.80376,0.1879,-0.4442
342.5,0.34184,0.80323,0.18034,-0.45354
343.0,0.35318,0.79278,0.17492,-0.4652
343.5,0.35627,0.78641,0.17264,-0.47441
344.0,0.35513,0.79317,0.17535,-0.46288
344.5,0.35318,0.79406,0.16802,-0.46556
345.0,0.34434,0.79538,0.16566,-0.47074
345.5,0.35312,0.79301,0.17733,-0.46394
346.0,0.35379,0.79223,0.17599,-0.46526
346.5,0.3557,0.79178,0.17645,-0.4644
347.0,0.35999,0.7912,0.18092,-0.46036
347.5,0.3555,0.79302,0.16791,-0.4656
348.0,0.34804,0.79603,0.15407,-0.47087
348.5,0.34787,0.79439,0.15814,-0.47241
349.0,0.34271,0.79638,0.15545,-0.47372
349.5,0.34496,0.79537,0.16372,-0.47099
350.0,0.33114,0.79978,0.16022,-0.47463
350.5,0.3385,0.79559,0.15649,-0.47772
351.0,0.33072,0.79885,0.15688,-0.4776
351.5,0.33916,0.78863,0.17415,-0.48265
352.0,0.35393,0.78115,0.17559,-0.48368
352.5,0.33228,0.79813,0.19219,-0.46466
353.0,0.31364,0.80451,0.17606,-0.47293
353.5,0.32227,0.78727,0.18511,-0.49229
354.0,0.32698,0.78123,0.19558,-0.49474
354.5,0.32898,0.78423,0.19422,-0.48916
355.0,0.32514,0.78687,0.18605,-0.49066
355.5,0.33329,0.78397,0.19871,-0.48484
356.0,0.31425,0.80096,0.20595,-0.46644
356.5,0.30759,0.80453,0.20424,-0.46546
357.0,0.30755,0.83225,0.22687,-0.40208
357.5,0.30437,0.81757,0.2049,-0.44413
358.0,0.30102,0.8192,0.18458,-0.45219
358.5,0.26987,0.86288,0.16416,-0.39504
359.0,0.25612,0.8672,0.17868,-0.38819
359.5,0.2441,0.87116,0.18025,-0.38634
360.0,0.25033,0.8705,0.18304,-0.38249
360.5,0.25961,0.86812,0.18771,-0.37945
361.0,0.2499,0.8702,0.19421,-0.37792
361.5,0.25248,0.87127,0.18738,-0.3772
362.0,0.25021,0.87209,0.1884,-0.37631
362.5,0.25189,0.87154,0.19663,-0.37223
363.0,0.25926,0.87077,0.20837,-0.36246
363.5,0.26938,0.86624,0.22618,-0.3552
364.0,0.26455,0.87053,0.21731,-0.35385
364.5,0.26623,0.87092,0.21805,-0.35116
365.0,0.26483,0.87151,0.22027,-0.34937
365.5,0.26661,0.87168,0.2167,-0.34983
366.0,0.26548,0.87234,0.20749,-0.3546
366.5,0.27231,0.86979,0.19937,-0.3603
367.0,0.21859,0.88453,0.20039,-0.36053
367.5,0.21775,0.88744,0.18044,-0.36431
368.0,0.24634,0.88653,0.21278,-0.32926
368.5,0.29039,0.86241,0.20251,-0.36228
369.0,0.29027,0.85535,0.217,-0.37052
369.5,0.23854,0.87804,0.19116,-0.3687
370.0,0.23628,0.88626,0.20013,-0.34485
370.5,0.24472,0.88585,0.1923,-0.34447
371.0,0.24228,0.88857,0.19172,-0.33945
371.5,0.24086,0.88703,0.20601,-0.33612
372.0,0.23743,0.88766,0.21395,-0.3319
372.5,0.24229,0.88648,0.21263,-0.33238
373.0,0.23852,0.88895,0.21747,-0.32533
373.5,0.25482,0.88621,0.21174,-0.32421
374.0,0.24398,0.89068,0.2115,-0.32042
374.5,0.22061,0.89891,0.20104,-0.32115
375.0,0.21582,0.90366,0.18029,-0.32338
375.5,0.21324,0.91001,0.1979,-0.29583
376.0,0.21029,0.91303,0.17918,-0.30049
376.5,0.21006,0.86364,0.15361,-0.43252
377.0,0.19615,0.85928,0.17613,-0.43866
377.5,0.20992,0.90358,0.21101,-0.30921
378.0,0.20838,0.91167,0.20806,-0.28707
378.5,0.20311,0.91586,0.20791,-0.27743
379.0,0.19921,0.91852,0.20408,-0.27427
379.5,0.20183,0.91656,0.21457,-0.27092
380.0,0.19204,0.91927,0.20904,-0.27314
380.5,0.19517,0.91819,0.21355,-0.27108
381.0,0.19228,0.91988,0.21318,-0.26768
381.5,0.19419,0.9214,0.20787,-0.26521
382.0,0.21135,0.91394,0.20639,-0.27876
382.5,0.21542,0.91227,0.217,-0.27298
383.0,0.2224,0.92534,0.20173,-0.23213
383.5,0.22713,0.92682,0.1921,-0.2297
384.0,0.22874,0.92738,0.18993,-0.22763
384.5,0.2295,0.92908,0.18384,-0.22491
385.0,0.22601,0.93239,0.17103,-0.22489
385.5,0.22981,0.93093,0.17577,-0.22338
386.0,0.23783,0.92792,0.17218,-0.2302
386.5,0.24197,0.90906,0.14152,-0.30895
387.0,0.2464,0.90893,0.16993,-0.29074
387.5,0.25305,0.9089,0.15675,-0.29247
388.0,0.20815,0.92337,0.1794,-0.26869
388.5,0.22023,0.92248,0.18455,-0.2583
389.0,0.22456,0.92154,0.19104,-0.25316
389.5,0.21957,0.92443,0.19037,-0.24745
390.0,0.22027,0.92405,0.19755,-0.24257
390.5,0.21912,0.92449,0.19906,-0.24067
391.0,0.22808,0.92397,0.19173,-0.24031
391.5,0.22278,0.92289,0.19626,-0.24572
392.0,0.17253,0.92802,0.16539,-0.28639
392.5,0.15242,0.93496,0.17361,-0.26971
393.0,0.15643,0.93465,0.1882,-0.25843
393.5,0.16069,0.93398,0.19173,-0.25563
394.0,0.16568,0.93375,0.19178,-0.25322
394.5,0.16859,0.93376,0.2002,-0.24461
395.0,0.16183,0.93695,0.1928,-0.24293
395.5,0.15801,0.93973,0.17526,-0.24794
396.0,0.15781,0.94005,0.17717,-0.24548
396.5,0.15957,0.93952,0.18379,-0.24147
397.0,0.13326,0.92603,0.14995,-0.32039
397.5,0.12739,0.92277,0.15117,-0.33115
398.0,0.16026,0.91263,0.17156,-0.33507
398.5,0.15956,0.93202,0.18885,-0.26566
399.0,0.16061,0.93202,0.20395,-0.25336
399.5,0.15192,0.93392,0.20354,-0.25204
400.0,0.14796,0.93679,0.20103,-0.24569
400.5,0.14941,0.93671,0.20287,-0.24361
401.0,0.15239,0.93543,0.21287,-0.2381
401.5,0.15221,0.93618,0.20887,-0.23877
402.0,0.16865,0.93084,0.21422,-0.24383
402.5,0.18626,0.92327,0.2566,-0.21758
403.0,0.19822,0.92696,0.23667,-0.21379
403.5,0.22425,0.9223,0.23454,-0.21052
404.0,0.23007,0.91458,0.23498,-0.23589
404.5,0.15662,0.9361,0.24882,-0.19415
405.0,0.18527,0.93069,0.24092,-0.20425
405.5,0.20193,0.92993,0.22635,-0.20853
406.0,0.22406,0.91999,0.18135,-0.26628
406.5,0.22583,0.91764,0.18903,-0.26729
407.0,0.2601,0.89703,0.22169,-0.2808
407.5,0.24451,0.92779,0.22138,-0.17586
408.0,0.27711,0.92484,0.21246,-0.15173
408.5,0.40173,0.85994,0.28584,-0.13476
409.0,0.49962,0.78927,0.3429,-0.10248
409.5,0.56168,0.74824,0.34374,-0.08297
410.0,0.56198,0.74873,0.33799,-0.09795
410.5,0.56599,0.74598,0.33687,-0.09962
411.0,0.56802,0.7493,0.32293,-0.10894
411.5,0.56524,0.75232,0.31976,-0.11189
412.0,0.57095,0.75399,0.30216,-0.12029
412.5,0.56754,0.75875,0.29693,-0.11944
413.0,0.56393,0.76502,0.28352,-0.12881
413.5,0.58064,0.75824,0.26146,-0.14084
414.0,0.57638,0.76447,0.2308,-0.17432
414.5,0.54097,0.79711,0.19424,-0.18591
415.0,0.39427,0.88843,0.1475,-0.1853
415.5,0.38267,0.88934,0.19022,-0.16359
416.0,0.37367,0.89192,0.19899,-0.15967
416.5,0.37838,0.87766,0.25904,-0.14063
417.0,0.45214,0.83498,0.29508,-0.10841
417.5,0.45864,0.84024,0.2714,-0.10122
418.0,0.47037,0.82234,0.30612,-0.09527
418.5,0.47508,0.82233,0.29697,-0.10064
419.0,0.47896,0.82148,0.29144,-0.10526
419.5,0.47941,0.82484,0.27821,-0.11246
420.0,0.48184,0.82327,0.27963,-0.11003
420.5,0.47779,0.82557,0.27982,-0.10993
421.0,0.45059,0.84775,0.256,-0.11417
421.5,0.33337,0.91467,0.1778,-0.14623
422.0,0.28609,0.93351,0.15079,-0.1559
422.5,0.10492,0.97842,0.11653,-0.13789
423.0,-0.03847,0.9847,0.03393,-0.16891
423.5,-0.03626,0.98492,0.04409,-0.16409
424.0,-0.03675,0.98515,0.04414,-0.16256
424.5,-0.0335,0.98176,0.06574,-0.17596
425.0,-0.0344,0.98195,0.07295,-0.17177
425.5,0.05552,0.9764,0.11609,-0.1748
426.0,0.28194,0.91758,0.20081,-0.19853
426.5,0.36177,0.88161,0.2284,-0.20045
427.0,0.32581,0.9026,0.19052,-0.20782
427.5,0.28863,0.92171,0.16023,-0.20438
428.0,0.27102,0.92062,0.11692,-0.25629
428.5,0.27621,0.91233,0.1288,-0.27391
429.0,0.27128,0.91154,0.14112,-0.2754
429.5,0.20678,0.95509,0.13691,-0.16407
430.0,0.24377,0.94552,0.17401,-0.12899
430.5,0.24608,0.94476,0.18023,-0.12096
431.0,0.21754,0.95089,0.17836,-0.13014
431.5,0.21424,0.94813,0.19829,-0.12681
432.0,0.23661,0.9407,0.21605,-0.11264
432.5,0.25712,0.93337,0.22524,-0.11064
433.0,0.24824,0.93733,0.22155,-0.10463
433.5,0.29554,0.91883,0.24651,-0.08919
434.0,0.30698,0.92296,0.21812,-0.08127
434.5,0.2903,0.93299,0.18762,-0.10165
435.0,0.2682,0.9412,0.17632,-0.10667
435.5,0.26591,0.94266,0.17497,-0.10154
436.0,0.27244,0.93489,0.16358,-0.15911
436.5,0.28413,0.92632,0.1763,-0.17431
437.0,0.28614,0.92518,0.17736,-0.17595
437.5,0.30609,0.92864,0.19932,-0.06873
438.0,0.31113,0.93018,0.18887,-0.05062
438.5,0.30718,0.93412,0.17688,-0.04501
439.0,0.30158,0.93483,0.18408,-0.03885
439.5,0.30184,0.93601,0.17719,-0.04032
440.0,0.30008,0.93104,0.16744,-0.12447
440.5,0.31161,0.92226,0.18386,-0.13709
441.0,0.31249,0.92243,0.17624,-0.14375
441.5,0.30817,0.93269,0.18517,-0.03645
442.0,0.29079,0.93912,0.18222,-0.02366
442.5,0.29345,0.93862,0.18061,-0.02218
443.0,0.29305,0.93818,0.18392,-0.01887
443.5,0.30046,0.9394,0.16554,0.01084
444.0,0.33279,0.9286,0.16348,0.02227
444.5,0.32833,0.93071,0.16096,0.0178
445.0,0.28643,0.94583,0.15379,0.00053
445.5,0.29644,0.94366,0.14717,0.01506
446.0,0.29951,0.94344,0.14102,0.02393
446.5,0.30909,0.94211,0.12924,0.02076
447.0,0.30691,0.9424,0.13147,0.02541
447.5,0.30376,0.94093,0.14746,0.0298
448.0,0.31466,0.93445,0.16446,0.03152
448.5,0.32191,0.92774,0.18392,0.04584
449.0,0.3161,0.92929,0.18698,0.04215
449.5,0.33598,0.92417,0.17707,0.04395
450.0,0.33391,0.92335,0.18562,0.04145
450.5,0.34069,0.92012,0.18875,0.04394
451.0,0.36546,0.91698,0.15401,0.04639
451.5,0.39049,0.91566,0.09548,0.01779
452.0,0.42153,0.8991,0.11924,-0.00435
452.5,0.33545,0.93812,0.08864,0.00081
453.0,0.34109,0.93224,0.09596,-0.07585
453.5,0.32255,0.93604,0.10652,-0.09331
454.0,0.32422,0.93262,0.14533,-0.06539
454.5,0.30559,0.93585,0.17655,0.00223
455.0,0.35298,0.91989,0.16941,-0.02891
455.5,0.36807,0.9168,0.155,-0.01497
456.0,0.33481,0.93588,0.10521,-0.03607
456.5,0.34694,0.93242,0.1023,-0.0051
457.0,0.31037,0.94755,0.07815,-0.00056
457.5,0.22498,0.97393,0.03563,-0.00591
458.0,0.2723,0.95942,0.07477,-0.01023
458.5,0.24452,0.96753,0.05369,-0.03892
459.0,0.22893,0.96717,0.05302,-0.09846
459.5,0.25954,0.95457,0.114,-0.09378
460.0,0.31091,0.93063,0.13259,-0.1416
460.5,0.32687,0.92543,0.14314,-0.12851
461.0,0.31573,0.92976,0.18409,-0.04899
461.5,0.32188,0.92848,0.1797,-0.04765
462.0,0.34533,0.91328,0.18696,-0.10986
462.5,0.29367,0.92843,0.17048,-0.15191
463.0,0.30609,0.92593,0.15867,-0.15504
463.5,0.29279,0.93469,0.19972,-0.03636
464.0,0.28328,0.9389,0.19339,-0.03273
464.5,0.28682,0.93787,0.17994,-0.0778
465.0,0.29532,0.93595,0.16863,-0.0927
465.5,0.30238,0.93336,0.18652,-0.05394
466.0,0.29584,0.93281,0.20511,-0.02362
466.5,0.27872,0.93679,0.21216,0.00033
467.0,0.28619,0.9328,0.21959,-0.00024
467.5,0.35283,0.89754,0.26523,0.00155
468.0,0.33663,0.91842,0.19273,0.08092
468.5,0.28689,0.9372,0.18566,0.07208
469.0,0.20495,0.96025,0.17106,0.08405
469.5,0.19181,0.96225,0.16417,0.10292
470.0,0.1934,0.95908,0.18193,0.09956
470.5,0.16807,0.95995,0.19513,0.11151
471.0,0.15207,0.95946,0.2082,0.11495
471.5,0.10221,0.96476,0.22908,0.08155
472.0,0.06063,0.95947,0.27142,0.04915
472.5,0.0458,0.96185,0.26882,0.02725
473.0,0.03842,0.96057,0.2754,0.01555
473.5,0.04417,0.95882,0.28006,0.02291
474.0,0.02703,0.95877,0.28202,-0.02842
474.5,0.03965,0.95166,0.30416,-0.02296
475.0,0.04787,0.9505,0.30265,0.05521
475.5,0.0233,0.95984,0.27293,0.06297
476.0,0.03767,0.96148,0.26635,0.05863
476.5,0.07551,0.93952,0.31413,0.11549
477.0,0.05673,0.95313,0.27331,0.11797
477.5,0.04513,0.95606,0.27066,0.10446
478.0,0.03161,0.9674,0.24195,0.06993
478.5,0.03238,0.9624,0.25879,0.07764
479.0,0.01831,0.95694,0.27908,0.07944
479.5,0.01385,0.95331,0.2908,0.08178
480.0,0.01114,0.94867,0.30571,0.08177
480.5,0.01555,0.94652,0.31959,0.0447
481.0,0.01699,0.94237,0.33401,0.01859
481.5,0.02122,0.94743,0.31947,-0.01162
482.0,0.02496,0.9511,0.30829,-0.00219
482.5,0.00954,0.95339,0.30131,0.02074
483.0,0.01387,0.95596,0.28779,0.0584
483.5,0.01188,0.95439,0.28981,0.07248
484.0,0.00587,0.95517,0.28712,0.07365
484.5,0.00366,0.95319,0.2926,0.07777
485.0,0.00241,0.94993,0.30241,0.08018
485.5,0.18874,0.40089,0.20724,-0.87253
486.0,0.69142,0.50945,0.50379,0.09776
486.5,0.27282,0.37121,0.22257,-0.85846
487.0,0.61356,0.57369,0.53293,-0.09807
487.5,0.32593,0.51566,0.22046,-0.76187
488.0,0.36627,0.65401,0.43097,-0.50355
488.5,0.37374,0.61225,0.42378,-0.5534
489.0,0.36188,0.60651,0.41287,-0.57532
489.5,0.3389,0.6156,0.40088,-0.588
490.0,0.32111,0.62484,0.39586,-0.59162
490.5,0.28282,0.69037,0.38291,-0.54517
491.0,0.27061,0.66592,0.34018,-0.60662
491.5,0.25549,0.68211,0.35804,-0.58441
492.0,0.23463,0.70258,0.36608,-0.56355
492.5,0.23982,0.71168,0.35708,-0.55565
493.0,0.23437,0.67855,0.337,-0.60944
493.5,0.23662,0.6861,0.35344,-0.59044
494.0,0.23154,0.6954,0.34465,-0.58674
494.5,0.22009,0.70278,0.33363,-0.58873
495.0,0.19998,0.715,0.31538,-0.59125
495.5,0.20897,0.72582,0.32887,-0.56713
496.0,0.18802,0.73134,0.3223,-0.57112
496.5,0.17141,0.73153,0.3143,-0.58048
497.0,0.15229,0.73065,0.28047,-0.60381
497.5,0.18008,0.71403,0.30333,-0.60498
498.0,0.20397,0.70157,0.33943,-0.59269
498.5,0.22199,0.6945,0.35593,-0.58478
499.0,0.25071,0.68365,0.34981,-0.58964
499.5,0.25902,0.68758,0.38332,-0.55991
500.0,0.27464,0.68195,0.39748,-0.54936
500.5,0.29113,0.63597,0.4794,-0.53049
501.0,0.29382,0.55362,0.54025,-0.56197
501.5,0.3531,0.55648,0.47918,-0.58005
502.0,0.33459,0.58368,0.43986,-0.59514
502.5,0.33051,0.59647,0.43748,-0.58639
503.0,0.30334,0.62839,0.40669,-0.58993
503.5,0.22992,0.67167,0.3127,-0.63153
504.0,0.17748,0.70428,0.31153,-0.61302
504.5,0.18083,0.71265,0.32441,-0.59536
505.0,0.19996,0.68786,0.31097,-0.62487
505.5,0.1966,0.69479,0.29565,-0.62566
506.0,0.09114,0.77729,0.20502,-0.58845
506.5,0.06108,0.78887,0.18338,-0.58363
507.0,0.07278,0.76784,0.17828,-0.61124
507.5,0.05154,0.7461,0.15135,-0.64659
508.0,0.06898,0.7492,0.19001,-0.63098
508.5,0.06362,0.74779,0.16901,-0.6391
509.0,0.09385,0.73027,0.19372,-0.64859
509.5,0.09823,0.73346,0.20063,-0.64217
510.0,0.13091,0.73439,0.24305,-0.62031
510.5,0.15198,0.74185,0.22402,-0.61371
511.0,0.1514,0.74404,0.24927,-0.60134
511.5,0.17284,0.7178,0.26702,-0.61958
512.0,0.16151,0.71743,0.25396,-0.62846
512.5,0.16839,0.70194,0.26934,-0.63768
513.0,0.14406,0.73744,0.29472,-0.5907
513.5,0.13668,0.70716,0.33981,-0.60505
514.0,0.18064,0.6463,0.28674,-0.68411
514.5,0.20634,0.64723,0.30818,-0.6662
515.0,0.22218,0.65702,0.32174,-0.64476
515.5,0.22084,0.68589,0.32186,-0.61439
516.0,0.20038,0.7014,0.29467,-0.61752
516.5,0.2112,0.70479,0.31223,-0.6012
517.0,0.22262,0.68501,0.29985,-0.62575
517.5,0.2306,0.65817,0.29115,-0.6551
518.0,0.24729,0.66093,0.31022,-0.63723
518.5,0.22292,0.7157,0.38444,-0.53937
519.0,0.23015,0.70465,0.34552,-0.57571
519.5,0.21183,0.7063,0.35543,-0.57462
520.0,0.16165,0.73652,0.26932,-0.59947
520.5,0.17108,0.71477,0.26255,-0.62545
521.0,0.19331,0.71662,0.29272,-0.60306
521.5,0.23038,0.6637,0.28593,-0.65197
522.0,0.24283,0.65892,0.31066,-0.6408
522.5,0.24475,0.65634,0.32427,-0.63594
523.0,0.23856,0.66828,0.31706,-0.62946
523.5,0.23243,0.68628,0.33637,-0.60177
524.0,0.25079,0.67538,0.3761,-0.58294
524.5,0.25539,0.68128,0.35675,-0.58619
525.0,0.23559,0.6783,0.33008,-0.61298
525.5,0.23755,0.65442,0.30832,-0.6485
526.0,0.26621,0.64111,0.33298,-0.63838
526.5,0.26669,0.67226,0.38486,-0.5738
527.0,0.23888,0.70237,0.36863,-0.56037
527.5,0.22659,0.7045,0.36094,-0.56772
528.0,0.2187,0.70328,0.35022,-0.57893
528.5,0.23207,0.70838,0.35501,-0.56441
529.0,0.25719,0.68555,0.35073,-0.58408
529.5,0.23885,0.68585,0.32525,-0.60584
530.0,0.2618,0.66558,0.33944,-0.61116
530.5,0.2822,0.65785,0.34708,-0.60613
531.0,0.30348,0.6291,0.40672,-0.58913
531.5,0.27838,0.6589,0.40841,-0.56732
532.0,0.24211,0.68866,0.39924,-0.55502
532.5,0.22159,0.77897,0.37596,-0.45102
533.0,0.21116,0.78105,0.36689,-0.45937
533.5,0.19767,0.77006,0.34674,-0.49799
534.0,0.20459,0.74751,0.34268,-0.53124
534.5,0.21585,0.74943,0.34539,-0.52222
535.0,0.17482,0.80812,0.35129,-0.43986
535.5,0.18142,0.80685,0.34152,-0.44688
536.0,0.20549,0.79865,0.36344,-0.43372
536.5,0.20568,0.7767,0.33637,-0.49156
537.0,0.18171,0.77049,0.3024,-0.53123
537.5,0.2193,0.76302,0.31928,-0.51774
538.0,0.20492,0.7917,0.32006,-0.47863
538.5,0.19989,0.78613,0.34228,-0.4745
539.0,0.21988,0.7768,0.34905,-0.47608
539.5,0.212,0.77496,0.33678,-0.49125
540.0,0.17212,0.77367,0.26754,-0.54835
540.5,0.07675,0.8185,0.28228,-0.49501
541.0,0.02608,0.84837,0.17896,-0.49811
541.5,0.0448,0.84235,0.14068,-0.5186
542.0,0.01885,0.83421,0.13671,-0.53415
542.5,0.06486,0.81329,0.1791,-0.55011
543.0,0.01009,0.85728,0.14863,-0.49328
543.5,0.00715,0.86013,0.18332,-0.47624
544.0,0.02087,0.83983,0.22431,-0.4942
544.5,0.01643,0.80835,0.22307,-0.54485
545.0,-0.00087,0.78392,0.20941,-0.58475
545.5,-0.01032,0.82961,0.21875,-0.514
546.0,0.02661,0.81446,0.25238,-0.52207
